HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
,Ventricular septal defect,54880,BCOR,-,mim2gene,OMIM:300166,
,Ventricular septal defect,4854,NOTCH3,,orphadata,ORPHA:2789,
,Ventricular septal defect,10524,KAT5,-,mim2gene,OMIM:619103,
,Ventricular septal defect,51085,MLXIPL,,orphadata,ORPHA:904,
,Ventricular septal defect,55112,DYNC2I1,-,mim2gene,OMIM:615503,
,Ventricular septal defect,55869,HDAC8,,orphadata,ORPHA:199,
,Ventricular septal defect,10743,RAI1,,orphadata,ORPHA:477817,
,Ventricular septal defect,3845,KRAS,-,mim2gene,OMIM:609942,
,Ventricular septal defect,51085,MLXIPL,-,mim2gene,OMIM:194050,
,Ventricular septal defect,10000,AKT3,,orphadata,ORPHA:83473,
,Ventricular septal defect,2317,FLNB,-,mim2gene,OMIM:150250,
,Ventricular septal defect,6657,SOX2,,orphadata,ORPHA:77298,
,Ventricular septal defect,196528,ARID2,,orphadata,ORPHA:1465,
,Ventricular septal defect,3476,IGBP1,,orphadata,ORPHA:52055,
,Ventricular septal defect,4761,NEUROD2,,orphadata,ORPHA:1934,
,Ventricular septal defect,673,BRAF,-,mim2gene,OMIM:163950,
,Ventricular septal defect,7086,TKT,,orphadata,ORPHA:488618,
,Ventricular septal defect,9896,FIG4,-,mim2gene,OMIM:216340,
,Ventricular septal defect,2200,FBN1,,orphadata,ORPHA:3449,
,Ventricular septal defect,1828,DSG1,-,mim2gene,OMIM:615508,
,Ventricular septal defect,4519,CYTB,,orphadata,ORPHA:137675,
,Ventricular septal defect,1487,CTBP1,-,mim2gene,OMIM:194190,
,Ventricular septal defect,26005,C2CD3,,orphadata,ORPHA:434179,
,Ventricular septal defect,23384,SPECC1L,,orphadata,ORPHA:1519,
,Ventricular septal defect,8214,DGCR6,-,mim2gene,OMIM:192430,
,Ventricular septal defect,3984,LIMK1,,orphadata,ORPHA:904,
,Ventricular septal defect,6165,RPL35A,-,mim2gene,OMIM:612528,
,Ventricular septal defect,5718,PSMD12,-,mim2gene,OMIM:617516,
,Ventricular septal defect,23511,NUP188,-,mim2gene,OMIM:618804,
,Ventricular septal defect,6218,RPS17,,orphadata,ORPHA:124,
,Ventricular septal defect,6201,RPS7,,orphadata,ORPHA:124,
,Ventricular septal defect,79133,NDUFAF5,,orphadata,ORPHA:255241,
,Ventricular septal defect,7372,UMPS,-,mim2gene,OMIM:258900,
,Ventricular septal defect,123606,NIPA1,,orphadata,ORPHA:261183,
,Ventricular septal defect,55697,VAC14,,orphadata,ORPHA:3472,
,Ventricular septal defect,6899,TBX1,,orphadata,ORPHA:567,
,Ventricular septal defect,23522,KAT6B,,orphadata,ORPHA:3047,
,Ventricular septal defect,22827,PUF60,,orphadata,ORPHA:508488,
,Ventricular septal defect,8085,KMT2D,-,mim2gene,OMIM:147920,
,Ventricular septal defect,3643,INSR,,orphadata,ORPHA:769,
,Ventricular septal defect,79087,ALG12,,orphadata,ORPHA:79324,
,Ventricular septal defect,57465,TBC1D24,-,mim2gene,OMIM:220500,
,Ventricular septal defect,6234,RPS28,,orphadata,ORPHA:124,
,Ventricular septal defect,6926,TBX3,,orphadata,ORPHA:3138,
,Ventricular septal defect,8626,TP63,-,mim2gene,OMIM:106260,
,Ventricular septal defect,4990,SIX6,-,mim2gene,OMIM:206900,
,Ventricular septal defect,6792,CDKL5,,orphadata,ORPHA:1934,
,Ventricular septal defect,90416,CCDC32,-,mim2gene,OMIM:619123,
,Ventricular septal defect,55215,FANCI,-,mim2gene,OMIM:609053,
,Ventricular septal defect,11224,RPL35,,orphadata,ORPHA:124,
,Ventricular septal defect,8216,LZTR1,-,mim2gene,OMIM:605275,
,Ventricular septal defect,372,ARCN1,-,mim2gene,OMIM:617164,
,Ventricular septal defect,421,ARVCF,,orphadata,ORPHA:567,
,Ventricular septal defect,91801,ALKBH8,-,mim2gene,OMIM:618504,
,Ventricular septal defect,6125,RPL5,,orphadata,ORPHA:124,
,Ventricular septal defect,1482,NKX2-5,-,mim2gene,OMIM:614432,
,Ventricular septal defect,2735,GLI1,,orphadata,ORPHA:289,
,Ventricular septal defect,1387,CREBBP,,orphadata,ORPHA:353277,
,Ventricular septal defect,4853,NOTCH2,,orphadata,ORPHA:955,
,Ventricular septal defect,2627,GATA6,-,mim2gene,OMIM:614474,
,Ventricular septal defect,7994,KAT6A,-,mim2gene,OMIM:616268,
,Ventricular septal defect,7353,UFD1,,orphadata,ORPHA:567,
,Ventricular septal defect,57167,SALL4,-,mim2gene,OMIM:607323,
,Ventricular septal defect,147372,CCBE1,-,mim2gene,OMIM:235510,
,Ventricular septal defect,3417,IDH1,,orphadata,ORPHA:99646,
,Ventricular septal defect,4723,NDUFV1,,orphadata,ORPHA:255241,
,Ventricular septal defect,6232,RPS27,,orphadata,ORPHA:124,
,Ventricular septal defect,64324,NSD1,,orphadata,ORPHA:821,
,Ventricular septal defect,374879,ZNF699,-,mim2gene,OMIM:619488,
,Ventricular septal defect,51204,TACO1,,orphadata,ORPHA:255241,
,Ventricular septal defect,4222,MEOX1,-,mim2gene,OMIM:214300,
,Ventricular septal defect,6926,TBX3,-,mim2gene,OMIM:181450,
,Ventricular septal defect,4841,NONO,,orphadata,ORPHA:466791,
,Ventricular septal defect,2657,GDF1,-,mim2gene,OMIM:208530,
,Ventricular septal defect,55690,PACS1,,orphadata,ORPHA:329224,
,Ventricular septal defect,6659,SOX4,,orphadata,ORPHA:1465,
,Ventricular septal defect,7021,TFAP2B,,orphadata,ORPHA:46627,
,Ventricular septal defect,7290,HIRA,,orphadata,ORPHA:567,
,Ventricular septal defect,745,MYRF,-,mim2gene,OMIM:618280,
,Ventricular septal defect,2260,FGFR1,-,mim2gene,OMIM:613001,
,Ventricular septal defect,29072,SETD2,,orphadata,ORPHA:821,
,Ventricular septal defect,6601,SMARCC2,,orphadata,ORPHA:1465,
,Ventricular septal defect,8036,SHOC2,-,mim2gene,OMIM:607721,
,Ventricular septal defect,6125,RPL5,-,mim2gene,OMIM:612561,
,Ventricular septal defect,775,CACNA1C,-,mim2gene,OMIM:601005,
,Ventricular septal defect,6224,RPS20,,orphadata,ORPHA:124,
,Ventricular septal defect,9091,PIGQ,,orphadata,ORPHA:1934,
,Ventricular septal defect,63894,VIPAS39,-,mim2gene,OMIM:613404,
,Ventricular septal defect,5236,PGM1,-,mim2gene,OMIM:614921,
,Ventricular septal defect,80184,CEP290,-,mim2gene,OMIM:611134,
,Ventricular septal defect,650,BMP2,-,mim2gene,OMIM:617877,
,Ventricular septal defect,219844,HYLS1,-,mim2gene,OMIM:236680,
,Ventricular septal defect,200424,TET3,-,mim2gene,OMIM:618798,
,Ventricular septal defect,9409,PEX16,-,mim2gene,OMIM:614876,
,Ventricular septal defect,57122,NUP107,-,mim2gene,OMIM:618348,
,Ventricular septal defect,126792,B3GALT6,-,mim2gene,OMIM:271640,
,Ventricular septal defect,9897,WASHC5,,orphadata,ORPHA:7,
,Ventricular septal defect,5879,RAC1,,orphadata,ORPHA:500159,
,Ventricular septal defect,5824,PEX19,,orphadata,ORPHA:912,
,Ventricular septal defect,2294,FOXF1,,orphadata,ORPHA:210122,
,Ventricular septal defect,6231,RPS26,-,mim2gene,OMIM:613309,
,Ventricular septal defect,5296,PIK3R2,,orphadata,ORPHA:83473,
,Ventricular septal defect,55148,UBR7,-,mim2gene,OMIM:619189,
,Ventricular septal defect,8318,CDC45,-,mim2gene,OMIM:617063,
,Ventricular septal defect,170302,ARX,,orphadata,ORPHA:1934,
,Ventricular septal defect,5290,PIK3CA,-,mim2gene,OMIM:602501,
,Ventricular septal defect,10907,TXNL4A,-,mim2gene,OMIM:608572,
,Ventricular septal defect,7080,NKX2-1,,orphadata,ORPHA:209905,
,Ventricular septal defect,1482,NKX2-5,-,mim2gene,OMIM:108900,
,Ventricular septal defect,6899,TBX1,,orphadata,ORPHA:1727,
,Ventricular septal defect,404672,GTF2H5,,orphadata,ORPHA:33364,
,Ventricular septal defect,4247,MGAT2,,orphadata,ORPHA:79329,
,Ventricular septal defect,6605,SMARCE1,,orphadata,ORPHA:1465,
,Ventricular septal defect,2121,EVC,,orphadata,ORPHA:289,
,Ventricular septal defect,23118,TAB2,-,mim2gene,OMIM:614980,
,Ventricular septal defect,2783,GNB2,-,mim2gene,OMIM:619503,
,Ventricular septal defect,2542,SLC37A4,-,mim2gene,OMIM:619525,
,Ventricular septal defect,197131,UBR1,-,mim2gene,OMIM:243800,
,Ventricular septal defect,5594,MAPK1,,orphadata,ORPHA:261330,
,Ventricular septal defect,9632,SEC24C,,orphadata,ORPHA:567,
,Ventricular septal defect,9361,LONP1,,orphadata,ORPHA:79243,
,Ventricular septal defect,26608,TBL2,,orphadata,ORPHA:904,
,Ventricular septal defect,2068,ERCC2,,orphadata,ORPHA:33364,
,Ventricular septal defect,2132,EXT2,-,mim2gene,OMIM:616682,
,Ventricular septal defect,6628,SNRPB,,orphadata,ORPHA:1393,
,Ventricular septal defect,7547,ZIC3,-,mim2gene,OMIM:306955,
,Ventricular septal defect,5648,MASP1,-,mim2gene,OMIM:257920,
,Ventricular septal defect,7490,WT1,-,mim2gene,OMIM:608978,
,Ventricular septal defect,6558,SLC12A2,-,mim2gene,OMIM:619083,
,Ventricular septal defect,55770,EXOC2,-,mim2gene,OMIM:619306,
,Ventricular septal defect,9126,SMC3,-,mim2gene,OMIM:610759,
,Ventricular septal defect,388015,RTL1,,orphadata,ORPHA:96334,
,Ventricular septal defect,10297,APC2,,orphadata,ORPHA:821,
,Ventricular septal defect,5189,PEX1,,orphadata,ORPHA:912,
,Ventricular septal defect,81603,TRIM8,,orphadata,ORPHA:1934,
,Ventricular septal defect,1717,DHCR7,,orphadata,ORPHA:818,
,Ventricular septal defect,168507,PKD1L1,-,mim2gene,OMIM:617205,
,Ventricular septal defect,10815,CPLX1,-,mim2gene,OMIM:194190,
,Ventricular septal defect,53834,FGFRL1,-,mim2gene,OMIM:194190,
,Ventricular septal defect,137682,NDUFAF6,,orphadata,ORPHA:255241,
,Ventricular septal defect,81794,ADAMTS10,-,mim2gene,OMIM:277600,
,Ventricular septal defect,93,ACVR2B,-,mim2gene,OMIM:613751,
,Ventricular septal defect,8799,PEX11B,,orphadata,ORPHA:912,
,Ventricular septal defect,23384,SPECC1L,-,mim2gene,OMIM:145410,
,Ventricular septal defect,1859,DYRK1A,,orphadata,ORPHA:268261,
,Ventricular septal defect,25836,NIPBL,,orphadata,ORPHA:199,
,Ventricular septal defect,388015,RTL1,,orphadata,ORPHA:254534,
,Ventricular septal defect,4722,NDUFS3,,orphadata,ORPHA:255241,
,Ventricular septal defect,1801,DPH1,-,mim2gene,OMIM:616901,
,Ventricular septal defect,135886,TMEM270,,orphadata,ORPHA:904,
,Ventricular septal defect,2294,FOXF1,-,mim2gene,OMIM:265380,
,Ventricular septal defect,6389,SDHA,,orphadata,ORPHA:255241,
,Ventricular septal defect,91754,NEK9,-,mim2gene,OMIM:617022,
,Ventricular septal defect,5528,PPP2R5D,,orphadata,ORPHA:457279,
,Ventricular septal defect,5192,PEX10,,orphadata,ORPHA:912,
,Ventricular septal defect,9361,LONP1,,orphadata,ORPHA:1458,
,Ventricular septal defect,5194,PEX13,,orphadata,ORPHA:912,
,Ventricular septal defect,5977,DPF2,,orphadata,ORPHA:1465,
,Ventricular septal defect,10082,GPC6,-,mim2gene,OMIM:258315,
,Ventricular septal defect,10370,CITED2,-,mim2gene,OMIM:614431,
,Ventricular septal defect,5830,PEX5,,orphadata,ORPHA:912,
,Ventricular septal defect,9343,EFTUD2,-,mim2gene,OMIM:610536,
,Ventricular septal defect,9469,CHST3,-,mim2gene,OMIM:143095,
,Ventricular septal defect,286204,CRB2,-,mim2gene,OMIM:219730,
,Ventricular septal defect,407975,MIR17HG,,orphadata,ORPHA:391646,
,Ventricular septal defect,6888,TALDO1,-,mim2gene,OMIM:606003,
,Ventricular septal defect,6134,RPL10,-,mim2gene,OMIM:300998,
,Ventricular septal defect,136647,MPLKIP,-,mim2gene,OMIM:234050,
,Ventricular septal defect,6804,STX1A,,orphadata,ORPHA:904,
,Ventricular septal defect,4851,NOTCH1,-,mim2gene,OMIM:109730,
,Ventricular septal defect,81614,NIPA2,,orphadata,ORPHA:261183,
,Ventricular septal defect,28952,CCDC22,-,mim2gene,OMIM:300963,
,Ventricular septal defect,8216,LZTR1,-,mim2gene,OMIM:616564,
,Ventricular septal defect,51601,LIPT1,,orphadata,ORPHA:255241,
,Ventricular septal defect,7490,WT1,,orphadata,ORPHA:3097,
,Ventricular septal defect,5885,RAD21,question,mim2gene,OMIM:611376,
,Ventricular septal defect,9031,BAZ1B,,orphadata,ORPHA:904,
,Ventricular septal defect,54539,NDUFB11,-,mim2gene,OMIM:309801,
,Ventricular septal defect,55384,MEG3,,orphadata,ORPHA:96334,
,Ventricular septal defect,51715,RAB23,-,mim2gene,OMIM:201000,
,Ventricular septal defect,123263,MTFMT,,orphadata,ORPHA:255241,
,Ventricular septal defect,22827,PUF60,,orphadata,ORPHA:508498,
,Ventricular septal defect,7737,RNF113A,,orphadata,ORPHA:33364,
,Ventricular septal defect,3190,HNRNPK,,orphadata,ORPHA:453504,
,Ventricular septal defect,6135,RPL11,,orphadata,ORPHA:124,
,Ventricular septal defect,4212,MEIS2,,orphadata,ORPHA:261190,
,Ventricular septal defect,10560,SLC19A2,-,mim2gene,OMIM:249270,
,Ventricular septal defect,1482,NKX2-5,-,mim2gene,OMIM:614435,
,Ventricular septal defect,7319,UBE2A,,orphadata,ORPHA:163956,
,Ventricular septal defect,6154,RPL26,,orphadata,ORPHA:124,
,Ventricular septal defect,123263,MTFMT,-,mim2gene,OMIM:614947,
,Ventricular septal defect,6138,RPL15,question,mim2gene,OMIM:615550,
,Ventricular septal defect,4920,ROR2,-,mim2gene,OMIM:113000,
,Ventricular septal defect,221037,JMJD1C,,orphadata,ORPHA:567,
,Ventricular septal defect,100151683,RNU4ATAC,-,mim2gene,OMIM:616651,
,Ventricular septal defect,613,BCR,,orphadata,ORPHA:261330,
,Ventricular septal defect,84163,GTF2IRD2,,orphadata,ORPHA:904,
,Ventricular septal defect,84148,KAT8,-,mim2gene,OMIM:618974,
,Ventricular septal defect,28952,CCDC22,,orphadata,ORPHA:7,
,Ventricular septal defect,91754,NEK9,question,mim2gene,OMIM:614262,
,Ventricular septal defect,4763,NF1,,orphadata,ORPHA:363700,
,Ventricular septal defect,23389,MED13L,,orphadata,ORPHA:369891,
,Ventricular septal defect,2065,ERBB3,question,mim2gene,OMIM:607598,
,Ventricular septal defect,2303,FOXC2,-,mim2gene,OMIM:153400,
,Ventricular septal defect,5781,PTPN11,-,mim2gene,OMIM:163950,
,Ventricular septal defect,137814,NKX2-6,,orphadata,ORPHA:3384,
,Ventricular septal defect,3954,LETM1,-,mim2gene,OMIM:194190,
,Ventricular septal defect,64220,STRA6,-,mim2gene,OMIM:601186,
,Ventricular septal defect,776,CACNA1D,,orphadata,ORPHA:369929,
,Ventricular septal defect,5604,MAP2K1,-,mim2gene,OMIM:615279,
,Ventricular septal defect,57551,TAOK1,-,mim2gene,OMIM:619575,
,Ventricular septal defect,5604,MAP2K1,-,mim2gene,OMIM:163950,
,Ventricular septal defect,79576,NKAP,-,mim2gene,OMIM:301039,
,Ventricular septal defect,5828,PEX2,,orphadata,ORPHA:912,
,Ventricular septal defect,3265,HRAS,,orphadata,ORPHA:3071,
,Ventricular septal defect,2697,GJA1,,orphadata,ORPHA:2710,
,Ventricular septal defect,2200,FBN1,-,mim2gene,OMIM:608328,
,Ventricular septal defect,4313,MMP2,,orphadata,ORPHA:371428,
,Ventricular septal defect,22872,SEC31A,question,mim2gene,OMIM:618651,
,Ventricular septal defect,10526,IPO8,-,mim2gene,OMIM:619472,
,Ventricular septal defect,2239,GPC4,,orphadata,ORPHA:373,
,Ventricular septal defect,3209,HOXA13,,orphadata,ORPHA:2438,
,Ventricular septal defect,7750,ZMYM2,-,mim2gene,OMIM:619522,
,Ventricular septal defect,6160,RPL31,,orphadata,ORPHA:124,
,Ventricular septal defect,6659,SOX4,-,mim2gene,OMIM:618506,
,Ventricular septal defect,9652,TTC37,-,mim2gene,OMIM:222470,
,Ventricular septal defect,10262,SF3B4,-,mim2gene,OMIM:154400,
,Ventricular septal defect,6651,SON,-,mim2gene,OMIM:617140,
,Ventricular septal defect,26123,TCTN3,-,mim2gene,OMIM:614815,
,Ventricular septal defect,6910,TBX5,,orphadata,ORPHA:392,
,Ventricular septal defect,1837,DTNA,-,mim2gene,OMIM:604169,
,Ventricular septal defect,6235,RPS29,,orphadata,ORPHA:124,
,Ventricular septal defect,4323,MMP14,,orphadata,ORPHA:371428,
,Ventricular septal defect,6910,TBX5,-,mim2gene,OMIM:142900,
,Ventricular septal defect,4719,NDUFS1,,orphadata,ORPHA:255241,
,Ventricular septal defect,145173,B3GLCT,-,mim2gene,OMIM:261540,
,Ventricular septal defect,6135,RPL11,-,mim2gene,OMIM:612562,
,Ventricular septal defect,6655,SOS2,-,mim2gene,OMIM:616559,
,Ventricular septal defect,54361,WNT4,,orphadata,ORPHA:139466,
,Ventricular septal defect,54487,DGCR8,-,mim2gene,OMIM:192430,
,Ventricular septal defect,4750,NEK1,-,mim2gene,OMIM:263520,
,Ventricular septal defect,90121,TSR2,,orphadata,ORPHA:124,
,Ventricular septal defect,79796,ALG9,,orphadata,ORPHA:79328,
,Ventricular septal defect,284058,KANSL1,,orphadata,ORPHA:363958,
,Ventricular septal defect,6239,RREB1,,orphadata,ORPHA:567,
,Ventricular septal defect,51227,PIGP,,orphadata,ORPHA:1934,
,Ventricular septal defect,1663,DDX11,-,mim2gene,OMIM:613398,
,Ventricular septal defect,7461,CLIP2,,orphadata,ORPHA:904,
,Ventricular septal defect,4718,NDUFC2,-,mim2gene,OMIM:619170,
,Ventricular septal defect,8788,DLK1,,orphadata,ORPHA:254534,
,Ventricular septal defect,285590,SH3PXD2B,-,mim2gene,OMIM:249420,
,Ventricular septal defect,79751,SLC25A22,,orphadata,ORPHA:1934,
,Ventricular septal defect,9897,WASHC5,-,mim2gene,OMIM:220210,
,Ventricular septal defect,9569,GTF2IRD1,,orphadata,ORPHA:904,
,Ventricular septal defect,9939,RBM8A,-,mim2gene,OMIM:274000,
,Ventricular septal defect,51633,OTUD6B,-,mim2gene,OMIM:617452,
,Ventricular septal defect,4784,NFIX,,orphadata,ORPHA:447980,
,Ventricular septal defect,23384,SPECC1L,-,mim2gene,OMIM:145420,
,Ventricular septal defect,131118,DNAJC19,,orphadata,ORPHA:66634,
,Ventricular septal defect,10283,CWC27,-,mim2gene,OMIM:250410,
,Ventricular septal defect,10283,CWC27,,orphadata,ORPHA:166035,
HP:0001631,Atrial septal defect,473,RERE,-,mim2gene,OMIM:616975,
,Atrial septal defect,4089,SMAD4,-,mim2gene,OMIM:139210,
,Atrial septal defect,7043,TGFB3,-,mim2gene,OMIM:615582,
,Atrial septal defect,1312,COMT,,orphadata,ORPHA:567,
,Atrial septal defect,7994,KAT6A,,orphadata,ORPHA:457193,
,Atrial septal defect,9839,ZEB2,-,mim2gene,OMIM:235730,
,Atrial septal defect,23129,PLXND1,,orphadata,ORPHA:3384,
,Atrial septal defect,201163,FLCN,-,mim2gene,OMIM:610883,
,Atrial septal defect,285203,EOGT,-,mim2gene,OMIM:615297,
,Atrial septal defect,2623,GATA1,,orphadata,ORPHA:124,
,Atrial septal defect,6499,SKIV2L,,orphadata,ORPHA:84064,
,Atrial septal defect,10847,SRCAP,-,mim2gene,OMIM:136140,
,Atrial septal defect,5888,RAD51,,orphadata,ORPHA:84,
,Atrial septal defect,2627,GATA6,-,mim2gene,OMIM:600001,
,Atrial septal defect,673,BRAF,-,mim2gene,OMIM:115150,
,Atrial septal defect,55181,SMG8,-,mim2gene,OMIM:619268,
,Atrial septal defect,284058,KANSL1,,orphadata,ORPHA:363965,
,Atrial septal defect,2626,GATA4,-,mim2gene,OMIM:607941,
,Atrial septal defect,2719,GPC3,-,mim2gene,OMIM:312870,
,Atrial septal defect,1349,COX7B,-,mim2gene,OMIM:309801,
,Atrial septal defect,2261,FGFR3,,orphadata,ORPHA:1860,
,Atrial septal defect,2969,GTF2I,,orphadata,ORPHA:904,
,Atrial septal defect,2176,FANCC,,orphadata,ORPHA:84,
,Atrial septal defect,4780,NFE2L2,-,mim2gene,OMIM:617744,
,Atrial septal defect,653361,NCF1,,orphadata,ORPHA:904,
,Atrial septal defect,415,ARSL,,orphadata,ORPHA:79345,
,Atrial septal defect,51574,LARP7,,orphadata,ORPHA:319671,
,Atrial septal defect,4001,LMNB1,-,mim2gene,OMIM:619179,
,Atrial septal defect,4920,ROR2,,orphadata,ORPHA:1507,
,Atrial septal defect,2657,GDF1,-,mim2gene,OMIM:613854,
,Atrial septal defect,2201,FBN2,-,mim2gene,OMIM:121050,
,Atrial septal defect,7528,YY1,,orphadata,ORPHA:506358,
,Atrial septal defect,8802,SUCLG1,,orphadata,ORPHA:17,
,Atrial septal defect,6654,SOS1,-,mim2gene,OMIM:610733,
,Atrial septal defect,7458,EIF4H,,orphadata,ORPHA:904,
,Atrial septal defect,5824,PEX19,-,mim2gene,OMIM:614886,
,Atrial septal defect,7469,NELFA,,orphadata,ORPHA:280,
,Atrial septal defect,9968,MED12,-,mim2gene,OMIM:301068,
,Atrial septal defect,6141,RPL18,,orphadata,ORPHA:124,
,Atrial septal defect,139285,AMER1,-,mim2gene,OMIM:300373,
,Atrial septal defect,2188,FANCF,,orphadata,ORPHA:84,
,Atrial septal defect,348180,CTU2,-,mim2gene,OMIM:618142,
,Atrial septal defect,10300,KATNB1,,orphadata,ORPHA:89844,
,Atrial septal defect,2072,ERCC4,,orphadata,ORPHA:84,
,Atrial septal defect,79989,TTC26,-,mim2gene,OMIM:619534,
,Atrial septal defect,2239,GPC4,-,mim2gene,OMIM:312870,
,Atrial septal defect,2177,FANCD2,,orphadata,ORPHA:84,
,Atrial septal defect,8241,RBM10,,orphadata,ORPHA:2886,
,Atrial septal defect,3954,LETM1,,orphadata,ORPHA:280,
,Atrial septal defect,7283,TUBG1,,orphadata,ORPHA:261183,
,Atrial septal defect,7026,NR2F2,-,mim2gene,OMIM:618901,
,Atrial septal defect,29940,DSE,-,mim2gene,OMIM:615539,
,Atrial septal defect,57514,ARHGAP31,-,mim2gene,OMIM:100300,
,Atrial septal defect,284058,KANSL1,-,mim2gene,OMIM:610443,
,Atrial septal defect,89970,RSPRY1,,orphadata,ORPHA:457395,
,Atrial septal defect,9325,TRIP4,-,mim2gene,OMIM:616866,
,Atrial septal defect,6597,SMARCA4,,orphadata,ORPHA:1465,
,Atrial septal defect,6134,RPL10,,orphadata,ORPHA:459070,
,Atrial septal defect,55690,PACS1,-,mim2gene,OMIM:615009,
,Atrial septal defect,132884,EVC2,,orphadata,ORPHA:289,
,Atrial septal defect,55315,SLC29A3,-,mim2gene,OMIM:602782,
,Atrial septal defect,55636,CHD7,-,mim2gene,OMIM:214800,
,Atrial septal defect,1278,COL1A2,,orphadata,ORPHA:230851,
,Atrial septal defect,157570,ESCO2,-,mim2gene,OMIM:268300,
,Atrial septal defect,7092,TLL1,-,mim2gene,OMIM:613087,
,Atrial septal defect,92335,STRADA,,orphadata,ORPHA:500533,
,Atrial septal defect,50619,DEF6,-,mim2gene,OMIM:619573,
,Atrial septal defect,10370,CITED2,-,mim2gene,OMIM:614433,
,Atrial septal defect,37,ACADVL,,orphadata,ORPHA:26793,
,Atrial septal defect,1399,CRKL,,orphadata,ORPHA:261330,
,Atrial septal defect,55120,FANCL,,orphadata,ORPHA:84,
,Atrial septal defect,132,ADK,-,mim2gene,OMIM:614300,
,Atrial septal defect,6606,SMN1,-,mim2gene,OMIM:253300,
,Atrial septal defect,1857,DVL3,-,mim2gene,OMIM:616894,
,Atrial septal defect,2626,GATA4,-,mim2gene,OMIM:614429,
