HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
HP:0000377,Abnormality of the pinna,1182,CLCN3,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,5696,PSMB8,-,mim2gene,OMIM:256040,
HP:0000377,Abnormality of the pinna,6218,RPS17,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,6201,RPS7,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,10329,RXYLT1,,orphadata,ORPHA:899,
HP:0000377,Abnormality of the pinna,6899,TBX1,,orphadata,ORPHA:567,
HP:0000377,Abnormality of the pinna,23522,KAT6B,,orphadata,ORPHA:3047,
HP:0000377,Abnormality of the pinna,22827,PUF60,,orphadata,ORPHA:508488,
HP:0000377,Abnormality of the pinna,8085,KMT2D,-,mim2gene,OMIM:147920,
HP:0000377,Abnormality of the pinna,8405,SPOP,-,mim2gene,OMIM:618829,
HP:0000377,Abnormality of the pinna,80185,TTI2,,orphadata,ORPHA:391307,
HP:0000377,Abnormality of the pinna,1139,CHRNA7,-,mim2gene,OMIM:612001,
HP:0000377,Abnormality of the pinna,3756,KCNH1,,orphadata,ORPHA:420561,
HP:0000377,Abnormality of the pinna,10277,UBE4B,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,27245,AHDC1,-,mim2gene,OMIM:615829,
HP:0000377,Abnormality of the pinna,4010,LMX1B,,orphadata,ORPHA:495818,
HP:0000377,Abnormality of the pinna,7468,NSD2,,orphadata,ORPHA:280,
HP:0000377,Abnormality of the pinna,3339,HSPG2,-,mim2gene,OMIM:255800,
HP:0000377,Abnormality of the pinna,650,BMP2,,orphadata,ORPHA:261295,
HP:0000377,Abnormality of the pinna,421,ARVCF,,orphadata,ORPHA:567,
HP:0000377,Abnormality of the pinna,4000,LMNA,-,mim2gene,OMIM:275210,
HP:0000377,Abnormality of the pinna,91801,ALKBH8,-,mim2gene,OMIM:618504,
HP:0000377,Abnormality of the pinna,132884,EVC2,,orphadata,ORPHA:952,
HP:0000377,Abnormality of the pinna,23512,SUZ12,,orphadata,ORPHA:3447,
HP:0000377,Abnormality of the pinna,1009,CDH11,,orphadata,ORPHA:1299,
HP:0000377,Abnormality of the pinna,7994,KAT6A,-,mim2gene,OMIM:616268,
HP:0000377,Abnormality of the pinna,7227,TRPS1,-,mim2gene,OMIM:190351,
HP:0000377,Abnormality of the pinna,10765,KDM5B,-,mim2gene,OMIM:618109,
HP:0000377,Abnormality of the pinna,10075,HUWE1,-,mim2gene,OMIM:309590,
HP:0000377,Abnormality of the pinna,3417,IDH1,,orphadata,ORPHA:99646,
HP:0000377,Abnormality of the pinna,9990,SLC12A6,-,mim2gene,OMIM:218000,
HP:0000377,Abnormality of the pinna,990,CDC6,question,mim2gene,OMIM:613805,
HP:0000377,Abnormality of the pinna,6232,RPS27,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,1642,DDB1,-,mim2gene,OMIM:619426,
HP:0000377,Abnormality of the pinna,23019,CNOT1,,orphadata,ORPHA:556955,
HP:0000377,Abnormality of the pinna,57122,NUP107,,orphadata,ORPHA:2065,
HP:0000377,Abnormality of the pinna,374879,ZNF699,-,mim2gene,OMIM:619488,
HP:0000377,Abnormality of the pinna,8905,AP1S2,,orphadata,ORPHA:85335,
HP:0000377,Abnormality of the pinna,26115,TANC2,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,8626,TP63,,orphadata,ORPHA:69085,
HP:0000377,Abnormality of the pinna,4222,MEOX1,-,mim2gene,OMIM:214300,
HP:0000377,Abnormality of the pinna,2067,ERCC1,,orphadata,ORPHA:90322,
HP:0000377,Abnormality of the pinna,8943,AP3D1,question,mim2gene,OMIM:617050,
HP:0000377,Abnormality of the pinna,10585,POMT1,,orphadata,ORPHA:899,
HP:0000377,Abnormality of the pinna,117581,TWIST2,,orphadata,ORPHA:1231,
HP:0000377,Abnormality of the pinna,348938,NIPAL4,,orphadata,ORPHA:313,
HP:0000377,Abnormality of the pinna,55644,OSGEP,,orphadata,ORPHA:2065,
HP:0000377,Abnormality of the pinna,79718,TBL1XR1,,orphadata,ORPHA:487825,
HP:0000377,Abnormality of the pinna,1656,DDX6,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,25885,POLR1A,-,mim2gene,OMIM:616462,
HP:0000377,Abnormality of the pinna,29081,METTL5,-,mim2gene,OMIM:618665,
HP:0000377,Abnormality of the pinna,1139,CHRNA7,,orphadata,ORPHA:199318,
HP:0000377,Abnormality of the pinna,54828,BCAS3,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,4001,LMNB1,,orphadata,ORPHA:2514,
HP:0000377,Abnormality of the pinna,84188,FAR1,-,mim2gene,OMIM:616154,
HP:0000377,Abnormality of the pinna,5447,POR,-,mim2gene,OMIM:201750,
HP:0000377,Abnormality of the pinna,2033,EP300,-,mim2gene,OMIM:618333,
HP:0000377,Abnormality of the pinna,6913,TBX15,,orphadata,ORPHA:93333,
HP:0000377,Abnormality of the pinna,26580,BSCL2,-,mim2gene,OMIM:269700,
HP:0000377,Abnormality of the pinna,8567,MADD,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,6224,RPS20,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,64398,PALS1,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,55650,PIGV,,orphadata,ORPHA:247262,
HP:0000377,Abnormality of the pinna,2200,FBN1,,orphadata,ORPHA:2462,
HP:0000377,Abnormality of the pinna,54187,NANS,-,mim2gene,OMIM:610442,
HP:0000377,Abnormality of the pinna,2316,FLNA,question,mim2gene,OMIM:300321,
HP:0000377,Abnormality of the pinna,200424,TET3,-,mim2gene,OMIM:618798,
HP:0000377,Abnormality of the pinna,128637,TBC1D20,,orphadata,ORPHA:2510,
HP:0000377,Abnormality of the pinna,242,ALOX12B,,orphadata,ORPHA:313,
HP:0000377,Abnormality of the pinna,5075,PAX1,,orphadata,ORPHA:2792,
HP:0000377,Abnormality of the pinna,2121,EVC,question,mim2gene,OMIM:193530,
HP:0000377,Abnormality of the pinna,5879,RAC1,,orphadata,ORPHA:500159,
HP:0000377,Abnormality of the pinna,4204,MECP2,-,mim2gene,OMIM:300260,
HP:0000377,Abnormality of the pinna,83696,TRAPPC9,,orphadata,ORPHA:352530,
HP:0000377,Abnormality of the pinna,2138,EYA1,,orphadata,ORPHA:2792,
HP:0000377,Abnormality of the pinna,4683,NBN,,orphadata,ORPHA:647,
HP:0000377,Abnormality of the pinna,2138,EYA1,-,mim2gene,OMIM:113650,
HP:0000377,Abnormality of the pinna,55773,TBC1D23,-,mim2gene,OMIM:617695,
HP:0000377,Abnormality of the pinna,6231,RPS26,-,mim2gene,OMIM:613309,
HP:0000377,Abnormality of the pinna,8036,SHOC2,,orphadata,ORPHA:2701,
HP:0000377,Abnormality of the pinna,8510,MMP23B,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,11128,POLR3A,-,mim2gene,OMIM:264090,
HP:0000377,Abnormality of the pinna,51199,NIN,,orphadata,ORPHA:319675,
HP:0000377,Abnormality of the pinna,8318,CDC45,-,mim2gene,OMIM:617063,
HP:0000377,Abnormality of the pinna,5332,PLCB4,,orphadata,ORPHA:137888,
HP:0000377,Abnormality of the pinna,56992,KIF15,,orphadata,ORPHA:261323,
HP:0000377,Abnormality of the pinna,5290,PIK3CA,-,mim2gene,OMIM:602501,
HP:0000377,Abnormality of the pinna,10907,TXNL4A,-,mim2gene,OMIM:608572,
HP:0000377,Abnormality of the pinna,2131,EXT1,,orphadata,ORPHA:502,
HP:0000377,Abnormality of the pinna,55628,ZNF407,-,mim2gene,OMIM:619557,
HP:0000377,Abnormality of the pinna,404672,GTF2H5,,orphadata,ORPHA:33364,
HP:0000377,Abnormality of the pinna,4247,MGAT2,,orphadata,ORPHA:79329,
HP:0000377,Abnormality of the pinna,6812,STXBP1,,orphadata,ORPHA:495818,
HP:0000377,Abnormality of the pinna,4621,MYH3,,orphadata,ORPHA:1147,
HP:0000377,Abnormality of the pinna,2783,GNB2,-,mim2gene,OMIM:619503,
HP:0000377,Abnormality of the pinna,90161,HS6ST2,question,mim2gene,OMIM:301025,
HP:0000377,Abnormality of the pinna,51339,DACT1,,orphadata,ORPHA:857,
HP:0000377,Abnormality of the pinna,8260,NAA10,-,mim2gene,OMIM:309800,
HP:0000377,Abnormality of the pinna,6833,ABCC8,,orphadata,ORPHA:79134,
HP:0000377,Abnormality of the pinna,10735,STAG2,-,mim2gene,OMIM:301022,
HP:0000377,Abnormality of the pinna,51099,ABHD5,-,mim2gene,OMIM:275630,
HP:0000377,Abnormality of the pinna,81887,LAS1L,,orphadata,ORPHA:3459,
HP:0000377,Abnormality of the pinna,64840,PORCN,-,mim2gene,OMIM:305600,
HP:0000377,Abnormality of the pinna,65109,UPF3B,,orphadata,ORPHA:776,
HP:0000377,Abnormality of the pinna,9791,PTDSS1,-,mim2gene,OMIM:151050,
HP:0000377,Abnormality of the pinna,29954,POMT2,-,mim2gene,OMIM:236670,
HP:0000377,Abnormality of the pinna,26608,TBL2,,orphadata,ORPHA:904,
HP:0000377,Abnormality of the pinna,71,ACTG1,-,mim2gene,OMIM:614583,
HP:0000377,Abnormality of the pinna,5727,PTCH1,-,mim2gene,OMIM:610828,
HP:0000377,Abnormality of the pinna,7473,WNT3,,orphadata,ORPHA:3301,
HP:0000377,Abnormality of the pinna,11141,IL1RAPL1,-,mim2gene,OMIM:300143,
HP:0000377,Abnormality of the pinna,5932,RBBP8,,orphadata,ORPHA:808,
HP:0000377,Abnormality of the pinna,57589,RIC1,-,mim2gene,OMIM:618761,
HP:0000377,Abnormality of the pinna,440,ASNS,-,mim2gene,OMIM:615574,
HP:0000377,Abnormality of the pinna,84231,TRAF7,-,mim2gene,OMIM:618164,
HP:0000377,Abnormality of the pinna,55770,EXOC2,-,mim2gene,OMIM:619306,
HP:0000377,Abnormality of the pinna,5922,RASA2,,orphadata,ORPHA:648,
HP:0000377,Abnormality of the pinna,4094,MAF,,orphadata,ORPHA:1272,
HP:0000377,Abnormality of the pinna,1147,CHUK,question,mim2gene,OMIM:619339,
HP:0000377,Abnormality of the pinna,23394,ADNP,,orphadata,ORPHA:404448,
HP:0000377,Abnormality of the pinna,8642,DCHS1,-,mim2gene,OMIM:601390,
HP:0000377,Abnormality of the pinna,53834,FGFRL1,-,mim2gene,OMIM:194190,
HP:0000377,Abnormality of the pinna,9820,CUL7,,orphadata,ORPHA:2616,
HP:0000377,Abnormality of the pinna,23013,SPEN,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,79633,FAT4,,orphadata,ORPHA:314679,
HP:0000377,Abnormality of the pinna,7136,TNNI2,,orphadata,ORPHA:1147,
HP:0000377,Abnormality of the pinna,79633,FAT4,-,mim2gene,OMIM:616006,
HP:0000377,Abnormality of the pinna,26235,FBXL4,-,mim2gene,OMIM:615471,
HP:0000377,Abnormality of the pinna,1859,DYRK1A,,orphadata,ORPHA:268261,
HP:0000377,Abnormality of the pinna,1806,DPYD,,orphadata,ORPHA:293948,
HP:0000377,Abnormality of the pinna,4784,NFIX,-,mim2gene,OMIM:602535,
HP:0000377,Abnormality of the pinna,1806,DPYD,,orphadata,ORPHA:1675,
HP:0000377,Abnormality of the pinna,5426,POLE,-,mim2gene,OMIM:618336,
HP:0000377,Abnormality of the pinna,57003,CCDC47,-,mim2gene,OMIM:618268,
HP:0000377,Abnormality of the pinna,55788,LMBRD1,-,mim2gene,OMIM:277380,
HP:0000377,Abnormality of the pinna,135886,TMEM270,,orphadata,ORPHA:904,
HP:0000377,Abnormality of the pinna,2332,FMR1,,orphadata,ORPHA:908,
HP:0000377,Abnormality of the pinna,9401,RECQL4,-,mim2gene,OMIM:268400,
HP:0000377,Abnormality of the pinna,9361,LONP1,,orphadata,ORPHA:1458,
HP:0000377,Abnormality of the pinna,5075,PAX1,-,mim2gene,OMIM:615560,
HP:0000377,Abnormality of the pinna,25974,MMACHC,-,mim2gene,OMIM:277400,
HP:0000377,Abnormality of the pinna,55553,SOX6,-,mim2gene,OMIM:618971,
HP:0000377,Abnormality of the pinna,3190,HNRNPK,-,mim2gene,OMIM:616580,
HP:0000377,Abnormality of the pinna,3064,HTT,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,84126,ATRIP,,orphadata,ORPHA:808,
HP:0000377,Abnormality of the pinna,6748,SSR4,-,mim2gene,OMIM:300934,
HP:0000377,Abnormality of the pinna,57520,HECW2,-,mim2gene,OMIM:617268,
HP:0000377,Abnormality of the pinna,26229,B3GAT3,-,mim2gene,OMIM:245600,
HP:0000377,Abnormality of the pinna,1376,CPT2,-,mim2gene,OMIM:608836,
HP:0000377,Abnormality of the pinna,112858,TP53RK,,orphadata,ORPHA:2065,
HP:0000377,Abnormality of the pinna,55746,NUP133,,orphadata,ORPHA:2065,
HP:0000377,Abnormality of the pinna,8242,KDM5C,-,mim2gene,OMIM:300534,
HP:0000377,Abnormality of the pinna,26137,ZBTB20,-,mim2gene,OMIM:259050,
HP:0000377,Abnormality of the pinna,6804,STX1A,,orphadata,ORPHA:904,
HP:0000377,Abnormality of the pinna,91179,SCARF2,-,mim2gene,OMIM:600920,
HP:0000377,Abnormality of the pinna,2737,GLI3,-,mim2gene,OMIM:174700,
HP:0000377,Abnormality of the pinna,53335,BCL11A,-,mim2gene,OMIM:617101,
HP:0000377,Abnormality of the pinna,2261,FGFR3,,orphadata,ORPHA:794,
HP:0000377,Abnormality of the pinna,7291,TWIST1,-,mim2gene,OMIM:101400,
HP:0000377,Abnormality of the pinna,2773,GNAI3,-,mim2gene,OMIM:602483,
HP:0000377,Abnormality of the pinna,4983,OPHN1,-,mim2gene,OMIM:300486,
HP:0000377,Abnormality of the pinna,51715,RAB23,-,mim2gene,OMIM:201000,
HP:0000377,Abnormality of the pinna,1188,CLCNKB,,orphadata,ORPHA:89938,
HP:0000377,Abnormality of the pinna,1281,COL3A1,,orphadata,ORPHA:286,
HP:0000377,Abnormality of the pinna,7737,RNF113A,,orphadata,ORPHA:33364,
HP:0000377,Abnormality of the pinna,8831,SYNGAP1,,orphadata,ORPHA:544254,
HP:0000377,Abnormality of the pinna,6135,RPL11,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,132884,EVC2,-,mim2gene,OMIM:193530,
HP:0000377,Abnormality of the pinna,113189,CHST14,,orphadata,ORPHA:2953,
HP:0000377,Abnormality of the pinna,3845,KRAS,,orphadata,ORPHA:1340,
HP:0000377,Abnormality of the pinna,9653,HS2ST1,-,mim2gene,OMIM:619194,
HP:0000377,Abnormality of the pinna,54897,CASZ1,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,84172,POLR1B,,orphadata,ORPHA:861,
HP:0000377,Abnormality of the pinna,23040,MYT1L,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,92255,LMBRD2,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,6154,RPL26,,orphadata,ORPHA:124,
HP:0000377,Abnormality of the pinna,10479,SLC9A6,,orphadata,ORPHA:85278,
HP:0000377,Abnormality of the pinna,1718,DHCR24,-,mim2gene,OMIM:602398,
HP:0000377,Abnormality of the pinna,3675,ITGA3,-,mim2gene,OMIM:614748,
HP:0000377,Abnormality of the pinna,10479,SLC9A6,-,mim2gene,OMIM:300243,
HP:0000377,Abnormality of the pinna,8216,LZTR1,,orphadata,ORPHA:648,
HP:0000377,Abnormality of the pinna,5116,PCNT,,orphadata,ORPHA:808,
HP:0000377,Abnormality of the pinna,5339,PLEC,-,mim2gene,OMIM:612138,
HP:0000377,Abnormality of the pinna,9562,MINPP1,,orphadata,ORPHA:284339,
HP:0000377,Abnormality of the pinna,221037,JMJD1C,,orphadata,ORPHA:567,
HP:0000377,Abnormality of the pinna,727857,BHLHA9,,orphadata,ORPHA:3329,
HP:0000377,Abnormality of the pinna,2697,GJA1,,orphadata,ORPHA:317,
HP:0000377,Abnormality of the pinna,613,BCR,,orphadata,ORPHA:261330,
HP:0000377,Abnormality of the pinna,84163,GTF2IRD2,,orphadata,ORPHA:904,
HP:0000377,Abnormality of the pinna,4763,NF1,,orphadata,ORPHA:363700,
HP:0000377,Abnormality of the pinna,6495,SIX1,-,mim2gene,OMIM:113650,
HP:0000377,Abnormality of the pinna,83987,CCDC8,-,mim2gene,OMIM:614205,
HP:0000377,Abnormality of the pinna,641,BLM,-,mim2gene,OMIM:210900,
HP:0000377,Abnormality of the pinna,84720,PIGO,,orphadata,ORPHA:247262,
HP:0000377,Abnormality of the pinna,10730,YME1L1,question,mim2gene,OMIM:617302,
HP:0000377,Abnormality of the pinna,6535,SLC6A8,-,mim2gene,OMIM:300352,
HP:0000377,Abnormality of the pinna,127534,GJB4,,orphadata,ORPHA:317,
HP:0000377,Abnormality of the pinna,3954,LETM1,-,mim2gene,OMIM:194190,
HP:0000377,Abnormality of the pinna,79576,NKAP,-,mim2gene,OMIM:301039,
HP:0000377,Abnormality of the pinna,8085,KMT2D,,orphadata,ORPHA:2322,
HP:0000377,Abnormality of the pinna,55012,PPP2R3C,-,mim2gene,OMIM:618419,
HP:0000377,Abnormality of the pinna,7227,TRPS1,-,mim2gene,OMIM:190350,
HP:0000377,Abnormality of the pinna,3265,HRAS,,orphadata,ORPHA:3071,
HP:0000377,Abnormality of the pinna,9968,MED12,-,mim2gene,OMIM:305450,
HP:0000377,Abnormality of the pinna,7798,LUZP1,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,6234,RPS28,-,mim2gene,OMIM:606164,
HP:0000377,Abnormality of the pinna,93587,TRMT10A,,orphadata,ORPHA:391408,
HP:0000377,Abnormality of the pinna,9739,SETD1A,-,mim2gene,OMIM:619056,
HP:0000377,Abnormality of the pinna,6913,TBX15,-,mim2gene,OMIM:260660,
HP:0000377,Abnormality of the pinna,10084,PQBP1,,orphadata,ORPHA:93950,
HP:0000377,Abnormality of the pinna,11041,B4GAT1,,orphadata,ORPHA:899,
HP:0000377,Abnormality of the pinna,6820,SULT2B1,,orphadata,ORPHA:313,
HP:0000377,Abnormality of the pinna,5605,MAP2K2,,orphadata,ORPHA:1340,
HP:0000377,Abnormality of the pinna,6748,SSR4,,orphadata,ORPHA:370927,
HP:0000377,Abnormality of the pinna,80776,B9D2,-,mim2gene,OMIM:614175,
HP:0000377,Abnormality of the pinna,25782,RAB3GAP2,-,mim2gene,OMIM:614225,
HP:0000377,Abnormality of the pinna,10526,IPO8,-,mim2gene,OMIM:619472,
HP:0000377,Abnormality of the pinna,2697,GJA1,-,mim2gene,OMIM:257850,
HP:0000377,Abnormality of the pinna,11128,POLR3A,,orphadata,ORPHA:3455,
HP:0000377,Abnormality of the pinna,3209,HOXA13,,orphadata,ORPHA:2438,
HP:0000377,Abnormality of the pinna,2263,FGFR2,,orphadata,ORPHA:313855,
HP:0000377,Abnormality of the pinna,2146,EZH2,-,mim2gene,OMIM:277590,
HP:0000377,Abnormality of the pinna,5277,PIGA,-,mim2gene,OMIM:300868,
HP:0000377,Abnormality of the pinna,6602,SMARCD1,-,mim2gene,OMIM:618779,
HP:0000377,Abnormality of the pinna,63895,PIEZO2,-,mim2gene,OMIM:108145,
HP:0000377,Abnormality of the pinna,7552,ZNF711,-,mim2gene,OMIM:300803,
HP:0000377,Abnormality of the pinna,10262,SF3B4,,orphadata,ORPHA:245,
HP:0000377,Abnormality of the pinna,2563,GABRD,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,6497,SKI,,orphadata,ORPHA:1606,
HP:0000377,Abnormality of the pinna,57187,THOC2,,orphadata,ORPHA:457240,
HP:0000377,Abnormality of the pinna,1749,DLX5,-,mim2gene,OMIM:183600,
HP:0000377,Abnormality of the pinna,56896,DPYSL5,-,mim2gene,OMIM:619435,
HP:0000377,Abnormality of the pinna,10075,HUWE1,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,84992,PIGY,,orphadata,ORPHA:247262,
HP:0000377,Abnormality of the pinna,5063,PAK3,-,mim2gene,OMIM:300558,
HP:0000377,Abnormality of the pinna,285590,SH3PXD2B,,orphadata,ORPHA:137834,
HP:0000377,Abnormality of the pinna,23261,CAMTA1,,orphadata,ORPHA:314647,
HP:0000377,Abnormality of the pinna,91949,COG7,-,mim2gene,OMIM:608779,
HP:0000377,Abnormality of the pinna,1984,EIF5A,-,mim2gene,OMIM:619376,
HP:0000377,Abnormality of the pinna,79796,ALG9,,orphadata,ORPHA:79328,
HP:0000377,Abnormality of the pinna,284058,KANSL1,,orphadata,ORPHA:363958,
HP:0000377,Abnormality of the pinna,5116,PCNT,-,mim2gene,OMIM:210720,
HP:0000377,Abnormality of the pinna,26128,KIFBP,,orphadata,ORPHA:66629,
HP:0000377,Abnormality of the pinna,5000,ORC4,-,mim2gene,OMIM:613800,
HP:0000377,Abnormality of the pinna,5828,PEX2,-,mim2gene,OMIM:614866,
HP:0000377,Abnormality of the pinna,51399,TRAPPC4,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,23347,SMCHD1,-,mim2gene,OMIM:603457,
HP:0000377,Abnormality of the pinna,4784,NFIX,,orphadata,ORPHA:447980,
HP:0000377,Abnormality of the pinna,6650,CAPN15,-,mim2gene,OMIM:619318,
HP:0000377,Abnormality of the pinna,5977,DPF2,-,mim2gene,OMIM:618027,
HP:0000377,Abnormality of the pinna,10283,CWC27,-,mim2gene,OMIM:250410,
HP:0000377,Abnormality of the pinna,3720,JARID2,,orphadata,ORPHA:528084,
HP:0000377,Abnormality of the pinna,8449,DHX16,-,mim2gene,OMIM:618733,
HP:0000377,Abnormality of the pinna,1187,CLCNKA,,orphadata,ORPHA:89938,
HP:0000377,Abnormality of the pinna,9215,LARGE1,-,mim2gene,OMIM:236670,
HP:0000772,Abnormal rib morphology,4089,SMAD4,-,mim2gene,OMIM:139210,
HP:0000772,Abnormal rib morphology,23233,EXOC6B,-,mim2gene,OMIM:618395,
HP:0000772,Abnormal rib morphology,274,BIN1,,orphadata,ORPHA:169189,
HP:0000772,Abnormal rib morphology,990,CDC6,,orphadata,ORPHA:2554,
HP:0000772,Abnormal rib morphology,65992,DDRGK1,-,mim2gene,OMIM:602557,
HP:0000772,Abnormal rib morphology,2627,GATA6,-,mim2gene,OMIM:600001,
HP:0000772,Abnormal rib morphology,2719,GPC3,-,mim2gene,OMIM:312870,
HP:0000772,Abnormal rib morphology,10060,ABCC9,,orphadata,ORPHA:1517,
HP:0000772,Abnormal rib morphology,10046,MAMLD1,,orphadata,ORPHA:456328,
HP:0000772,Abnormal rib morphology,9939,RBM8A,,orphadata,ORPHA:3320,
HP:0000772,Abnormal rib morphology,579,NKX3-2,-,mim2gene,OMIM:613330,
HP:0000772,Abnormal rib morphology,153241,CEP120,-,mim2gene,OMIM:616300,
HP:0000772,Abnormal rib morphology,4617,MYF5,-,mim2gene,OMIM:618155,
HP:0000772,Abnormal rib morphology,3339,HSPG2,,orphadata,ORPHA:800,
HP:0000772,Abnormal rib morphology,415,ARSL,,orphadata,ORPHA:79345,
HP:0000772,Abnormal rib morphology,10682,EBP,,orphadata,ORPHA:35173,
HP:0000772,Abnormal rib morphology,4920,ROR2,,orphadata,ORPHA:1507,
HP:0000772,Abnormal rib morphology,9742,IFT140,,orphadata,ORPHA:474,
HP:0000772,Abnormal rib morphology,1861,TOR1A,-,mim2gene,OMIM:618947,
HP:0000772,Abnormal rib morphology,7469,NELFA,,orphadata,ORPHA:280,
HP:0000772,Abnormal rib morphology,860,RUNX2,,orphadata,ORPHA:1452,
HP:0000772,Abnormal rib morphology,139285,AMER1,-,mim2gene,OMIM:300373,
HP:0000772,Abnormal rib morphology,6496,SIX3,,orphadata,ORPHA:280195,
HP:0000772,Abnormal rib morphology,4322,MMP13,-,mim2gene,OMIM:602111,
HP:0000772,Abnormal rib morphology,2239,GPC4,-,mim2gene,OMIM:312870,
HP:0000772,Abnormal rib morphology,27152,INTU,question,mim2gene,OMIM:617925,
HP:0000772,Abnormal rib morphology,3977,LIFR,-,mim2gene,OMIM:601559,
HP:0000772,Abnormal rib morphology,4953,ODC1,,orphadata,ORPHA:544488,
HP:0000772,Abnormal rib morphology,3954,LETM1,,orphadata,ORPHA:280,
HP:0000772,Abnormal rib morphology,5727,PTCH1,,orphadata,ORPHA:280195,
HP:0000772,Abnormal rib morphology,79659,DYNC2H1,-,mim2gene,OMIM:613091,
HP:0000772,Abnormal rib morphology,3664,IRF6,,orphadata,ORPHA:1300,
HP:0000772,Abnormal rib morphology,4618,MYF6,,orphadata,ORPHA:169189,
HP:0000772,Abnormal rib morphology,2132,EXT2,,orphadata,ORPHA:321,
HP:0000772,Abnormal rib morphology,1146,CHRNG,-,mim2gene,OMIM:265000,
HP:0000772,Abnormal rib morphology,22800,RRAS2,-,mim2gene,OMIM:618624,
HP:0000772,Abnormal rib morphology,1146,CHRNG,-,mim2gene,OMIM:253290,
HP:0000772,Abnormal rib morphology,392255,GDF6,,orphadata,ORPHA:2345,
HP:0000772,Abnormal rib morphology,4921,DDR2,-,mim2gene,OMIM:271665,
HP:0000772,Abnormal rib morphology,23363,OBSL1,-,mim2gene,OMIM:612921,
HP:0000772,Abnormal rib morphology,3930,LBR,,orphadata,ORPHA:1426,
HP:0000772,Abnormal rib morphology,55636,CHD7,-,mim2gene,OMIM:214800,
HP:0000772,Abnormal rib morphology,1836,SLC26A2,,orphadata,ORPHA:93298,
