HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
,,55036,CCDC40,,orphadata,ORPHA:244
,,23129,PLXND1,,orphadata,ORPHA:3384
,,83861,RSPH3,,orphadata,ORPHA:244
,,7386,UQCRFS1,-,mim2gene,OMIM:618775
,,345643,MCIDAS,,orphadata,ORPHA:244
,,10847,SRCAP,-,mim2gene,OMIM:136140
,,1767,DNAH5,,orphadata,ORPHA:244
,,55181,SMG8,-,mim2gene,OMIM:619268
,,27148,STK36,,orphadata,ORPHA:244
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,10309,CCNO,,orphadata,ORPHA:244
,,221421,RSPH9,,orphadata,ORPHA:244
,,55130,ODAD2,,orphadata,ORPHA:244
,,56683,CFAP298,,orphadata,ORPHA:244
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,8241,RBM10,,orphadata,ORPHA:2886
,,81857,MED25,,orphadata,ORPHA:464738
,,115948,ODAD3,,orphadata,ORPHA:244
,,83538,ODAD4,,orphadata,ORPHA:244
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,2622,GAS8,,orphadata,ORPHA:244
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,2783,GNB2,-,mim2gene,OMIM:619503
,,10847,SRCAP,,orphadata,ORPHA:2044
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,1770,DNAH9,,orphadata,ORPHA:244
,,128,ADH5,-,mim2gene,OMIM:619151
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,55315,SLC29A3,-,mim2gene,OMIM:602782
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,51314,NME8,,orphadata,ORPHA:244
,,64446,DNAI2,,orphadata,ORPHA:244
,,7490,WT1,-,mim2gene,OMIM:608978
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,374879,ZNF699,-,mim2gene,OMIM:619488
,,8772,FADD,-,mim2gene,OMIM:613759
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
,,4281,MID1,,orphadata,ORPHA:2745
HP:0005303,Aortic arch calcification,,,,,
,,64135,IFIH1,-,mim2gene,OMIM:182250
HP:0005304,Hypoplastic pulmonary veins,,,,,
,,10491,CRTAP,-,mim2gene,OMIM:610682
,,340419,RSPO2,-,mim2gene,OMIM:618021
,,2657,GDF1,-,mim2gene,OMIM:613854
HP:0005312,Pulmonary aterial intimal fibrosis,,,,,
,,659,BMPR2,-,mim2gene,OMIM:178600
HP:0005345,Abnormal vena cava morphology,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,51364,ZMYND10,,orphadata,ORPHA:244
,,5567,PRKACB,-,mim2gene,OMIM:619143
,,92749,DRC1,,orphadata,ORPHA:244
,,10743,RAI1,,orphadata,ORPHA:477817
,,27019,DNAI1,,orphadata,ORPHA:244
,,55036,CCDC40,,orphadata,ORPHA:244
,,23129,PLXND1,,orphadata,ORPHA:3384
,,83861,RSPH3,,orphadata,ORPHA:244
,,7386,UQCRFS1,-,mim2gene,OMIM:618775
,,345643,MCIDAS,,orphadata,ORPHA:244
,,10847,SRCAP,-,mim2gene,OMIM:136140
,,1767,DNAH5,,orphadata,ORPHA:244
,,55181,SMG8,-,mim2gene,OMIM:619268
,,8314,BAP1,,orphadata,ORPHA:50251
,,5580,PRKCD,-,mim2gene,OMIM:615559
,,27148,STK36,,orphadata,ORPHA:244
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,10309,CCNO,,orphadata,ORPHA:244
,,221421,RSPH9,,orphadata,ORPHA:244
,,55130,ODAD2,,orphadata,ORPHA:244
,,56683,CFAP298,,orphadata,ORPHA:244
,,118856,MMP21,-,mim2gene,OMIM:616749
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,8241,RBM10,,orphadata,ORPHA:2886
,,51780,KDM3B,-,mim2gene,OMIM:618846
,,81857,MED25,,orphadata,ORPHA:464738
,,115948,ODAD3,,orphadata,ORPHA:244
,,83538,ODAD4,,orphadata,ORPHA:244
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,2622,GAS8,,orphadata,ORPHA:244
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,2783,GNB2,-,mim2gene,OMIM:619503
,,10847,SRCAP,,orphadata,ORPHA:2044
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,1770,DNAH9,,orphadata,ORPHA:244
,,128,ADH5,-,mim2gene,OMIM:619151
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,55315,SLC29A3,-,mim2gene,OMIM:602782
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,51314,NME8,,orphadata,ORPHA:244
,,7319,UBE2A,,orphadata,ORPHA:163956
,,64446,DNAI2,,orphadata,ORPHA:244
,,7490,WT1,-,mim2gene,OMIM:608978
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,374879,ZNF699,-,mim2gene,OMIM:619488
,,8772,FADD,-,mim2gene,OMIM:613759
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
,,10283,CWC27,,orphadata,ORPHA:166035
,,4281,MID1,,orphadata,ORPHA:2745
HP:0006518,Pulmonary venous occlusion,,,,,
,,659,BMPR2,-,mim2gene,OMIM:265450
,,440275,EIF2AK4,-,mim2gene,OMIM:234810
HP:0006687,Aortic tortuosity,,,,,
,,81031,SLC2A10,-,mim2gene,OMIM:208050
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,8076,MFAP5,-,mim2gene,OMIM:616166
,,7042,TGFB2,-,mim2gene,OMIM:614816
,,10526,IPO8,-,mim2gene,OMIM:619472
HP:0025575,Abnormal superior vena cava morphology,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,51364,ZMYND10,,orphadata,ORPHA:244
,,5567,PRKACB,-,mim2gene,OMIM:619143
,,92749,DRC1,,orphadata,ORPHA:244
,,10743,RAI1,,orphadata,ORPHA:477817
,,27019,DNAI1,,orphadata,ORPHA:244
,,55036,CCDC40,,orphadata,ORPHA:244
,,23129,PLXND1,,orphadata,ORPHA:3384
,,83861,RSPH3,,orphadata,ORPHA:244
,,7386,UQCRFS1,-,mim2gene,OMIM:618775
,,345643,MCIDAS,,orphadata,ORPHA:244
,,10847,SRCAP,-,mim2gene,OMIM:136140
,,1767,DNAH5,,orphadata,ORPHA:244
,,55181,SMG8,-,mim2gene,OMIM:619268
,,8314,BAP1,,orphadata,ORPHA:50251
,,5580,PRKCD,-,mim2gene,OMIM:615559
,,27148,STK36,,orphadata,ORPHA:244
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,10309,CCNO,,orphadata,ORPHA:244
,,221421,RSPH9,,orphadata,ORPHA:244
,,55130,ODAD2,,orphadata,ORPHA:244
,,56683,CFAP298,,orphadata,ORPHA:244
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,8241,RBM10,,orphadata,ORPHA:2886
,,81857,MED25,,orphadata,ORPHA:464738
,,115948,ODAD3,,orphadata,ORPHA:244
,,83538,ODAD4,,orphadata,ORPHA:244
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,2622,GAS8,,orphadata,ORPHA:244
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,2783,GNB2,-,mim2gene,OMIM:619503
,,10847,SRCAP,,orphadata,ORPHA:2044
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,1770,DNAH9,,orphadata,ORPHA:244
,,128,ADH5,-,mim2gene,OMIM:619151
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,55315,SLC29A3,-,mim2gene,OMIM:602782
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,51314,NME8,,orphadata,ORPHA:244
,,64446,DNAI2,,orphadata,ORPHA:244
,,7490,WT1,-,mim2gene,OMIM:608978
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,374879,ZNF699,-,mim2gene,OMIM:619488
,,8772,FADD,-,mim2gene,OMIM:613759
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
,,4281,MID1,,orphadata,ORPHA:2745
HP:0025576,Abnormal inferior vena cava morphology,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,51364,ZMYND10,,orphadata,ORPHA:244
,,92749,DRC1,,orphadata,ORPHA:244
,,27019,DNAI1,,orphadata,ORPHA:244
,,55036,CCDC40,,orphadata,ORPHA:244
,,83861,RSPH3,,orphadata,ORPHA:244
,,345643,MCIDAS,,orphadata,ORPHA:244
,,1767,DNAH5,,orphadata,ORPHA:244
,,27148,STK36,,orphadata,ORPHA:244
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,10309,CCNO,,orphadata,ORPHA:244
,,221421,RSPH9,,orphadata,ORPHA:244
,,55130,ODAD2,,orphadata,ORPHA:244
,,56683,CFAP298,,orphadata,ORPHA:244
,,118856,MMP21,-,mim2gene,OMIM:616749
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,51780,KDM3B,-,mim2gene,OMIM:618846
,,115948,ODAD3,,orphadata,ORPHA:244
,,83538,ODAD4,,orphadata,ORPHA:244
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,2622,GAS8,,orphadata,ORPHA:244
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,1770,DNAH9,,orphadata,ORPHA:244
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,51314,NME8,,orphadata,ORPHA:244
,,64446,DNAI2,,orphadata,ORPHA:244
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,8243,SMC1A,-,mim2gene,OMIM:301044
,,51364,ZMYND10,,orphadata,ORPHA:244
,,2657,GDF1,-,mim2gene,OMIM:208530
,,92749,DRC1,,orphadata,ORPHA:244
,,27019,DNAI1,,orphadata,ORPHA:244
,,55036,CCDC40,,orphadata,ORPHA:244
,,83861,RSPH3,,orphadata,ORPHA:244
,,345643,MCIDAS,,orphadata,ORPHA:244
,,745,MYRF,-,mim2gene,OMIM:618280
,,1767,DNAH5,,orphadata,ORPHA:244
,,6210,RPS15A,question,mim2gene,OMIM:618313
,,2719,GPC3,-,mim2gene,OMIM:312870
,,27148,STK36,,orphadata,ORPHA:244
,,998,CDC42,,orphadata,ORPHA:487796
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,84667,HES7,,orphadata,ORPHA:2311
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,2657,GDF1,-,mim2gene,OMIM:613854
,,10309,CCNO,,orphadata,ORPHA:244
,,3955,LFNG,,orphadata,ORPHA:2311
,,221421,RSPH9,,orphadata,ORPHA:244
,,1718,DHCR24,,orphadata,ORPHA:35107
,,4838,NODAL,-,mim2gene,OMIM:270100
,,55130,ODAD2,,orphadata,ORPHA:244
,,9968,MED12,-,mim2gene,OMIM:301068
,,123606,NIPA1,,orphadata,ORPHA:261183
,,56683,CFAP298,,orphadata,ORPHA:244
,,118856,MMP21,-,mim2gene,OMIM:616749
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,2239,GPC4,-,mim2gene,OMIM:312870
,,134701,RIPPLY2,,orphadata,ORPHA:2311
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,115948,ODAD3,,orphadata,ORPHA:244
,,83538,ODAD4,,orphadata,ORPHA:244
,,10370,CITED2,,orphadata,ORPHA:99105
,,7283,TUBG1,,orphadata,ORPHA:261183
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,2622,GAS8,,orphadata,ORPHA:244
,,81614,NIPA2,,orphadata,ORPHA:261183
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,6910,TBX5,,orphadata,ORPHA:392
,,7490,WT1,,orphadata,ORPHA:3097
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,1770,DNAH9,,orphadata,ORPHA:244
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,145873,MESP2,,orphadata,ORPHA:2311
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,10370,CITED2,-,mim2gene,OMIM:614433
,,51314,NME8,,orphadata,ORPHA:244
,,64446,DNAI2,,orphadata,ORPHA:244
,,1718,DHCR24,-,mim2gene,OMIM:602398
,,7490,WT1,-,mim2gene,OMIM:608978
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
,,10683,DLL3,,orphadata,ORPHA:2311
HP:0010773,Partial anomalous pulmonary venous return,,,,,
,,4838,NODAL,-,mim2gene,OMIM:270100
,,745,MYRF,-,mim2gene,OMIM:618280
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,8243,SMC1A,-,mim2gene,OMIM:301044
,,9968,MED12,-,mim2gene,OMIM:301068
,,7490,WT1,-,mim2gene,OMIM:608978
,,2294,FOXF1,-,mim2gene,OMIM:265380
HP:0010775,Vascular ring,,,,,
,,5296,PIK3R2,-,mim2gene,OMIM:603387
,,2033,EP300,-,mim2gene,OMIM:180849
,,1387,CREBBP,,orphadata,ORPHA:353277
,,1387,CREBBP,,orphadata,ORPHA:353281
,,1387,CREBBP,-,mim2gene,OMIM:180849
,,2033,EP300,,orphadata,ORPHA:353284
HP:0011587,Abnormal branching pattern of the aortic arch,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,79989,TTC26,-,mim2gene,OMIM:619534
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,6899,TBX1,-,mim2gene,OMIM:192430
,,2033,EP300,-,mim2gene,OMIM:180849
,,1387,CREBBP,,orphadata,ORPHA:353281
,,6899,TBX1,-,mim2gene,OMIM:188400
,,23129,PLXND1,,orphadata,ORPHA:3384
,,5296,PIK3R2,-,mim2gene,OMIM:603387
,,2324,FLT4,-,mim2gene,OMIM:618780
,,93,ACVR2B,-,mim2gene,OMIM:613751
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,2033,EP300,,orphadata,ORPHA:353284
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,64220,STRA6,-,mim2gene,OMIM:601186
,,9993,DGCR2,-,mim2gene,OMIM:192430
,,55636,CHD7,-,mim2gene,OMIM:214800
,,1387,CREBBP,,orphadata,ORPHA:353277
,,1387,CREBBP,-,mim2gene,OMIM:180849
,,2657,GDF1,-,mim2gene,OMIM:613854
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,7490,WT1,-,mim2gene,OMIM:608978
,,8220,ESS2,-,mim2gene,OMIM:192430
,,25981,DNAH1,question,mim2gene,OMIM:617577
,,10526,IPO8,-,mim2gene,OMIM:619472
,,78987,CRELD1,-,mim2gene,OMIM:606217
,,9723,SEMA3E,question,mim2gene,OMIM:214800
,,80232,WDR26,,orphadata,ORPHA:513456
HP:0011590,Double aortic arch,,,,,
,,2324,FLT4,-,mim2gene,OMIM:618780
,,6899,TBX1,-,mim2gene,OMIM:192430
,,8220,ESS2,-,mim2gene,OMIM:192430
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,9993,DGCR2,-,mim2gene,OMIM:192430
HP:0011611,Interrupted aortic arch,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,56006,SMG9,-,mim2gene,OMIM:616920
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,6899,TBX1,-,mim2gene,OMIM:192430
,,2627,GATA6,,orphadata,ORPHA:2255
,,3845,KRAS,,orphadata,ORPHA:2396
,,6899,TBX1,,orphadata,ORPHA:1727
,,129563,DIS3L2,-,mim2gene,OMIM:267000
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,6899,TBX1,-,mim2gene,OMIM:188400
,,2260,FGFR1,,orphadata,ORPHA:2396
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,23129,PLXND1,,orphadata,ORPHA:3384
,,55636,CHD7,,orphadata,ORPHA:138
,,8802,SUCLG1,,orphadata,ORPHA:17
,,2627,GATA6,-,mim2gene,OMIM:600001
,,4613,MYCN,,orphadata,ORPHA:391641
,,8220,ESS2,-,mim2gene,OMIM:192430
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,9723,SEMA3E,,orphadata,ORPHA:138
,,9993,DGCR2,-,mim2gene,OMIM:192430
HP:0011626,Scimitar anomaly,,,,,
,,745,MYRF,-,mim2gene,OMIM:618280
,,7490,WT1,-,mim2gene,OMIM:608978
HP:0011645,Dilatation of the sinus of Valsalva,,,,,
,,4088,SMAD3,,orphadata,ORPHA:284984
,,4088,SMAD3,-,mim2gene,OMIM:613795
HP:0011648,Patent ductus arteriosus after birth at term,,,,,
,,6651,SON,,orphadata,ORPHA:500150
,,808,CALM3,-,mim2gene,OMIM:618782
,,2186,BPTF,,orphadata,ORPHA:529962
,,5718,PSMD12,,orphadata,ORPHA:529962
HP:0011660,Anomalous origin of one pulmonary artery from ascending aorta,,,,,
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,23129,PLXND1,,orphadata,ORPHA:3384
HP:0011669,Left superior vena cava draining directly to the left atrium,,,,,
,,8772,FADD,-,mim2gene,OMIM:613759
HP:0011670,Left superior vena cava draining to coronary sinus,,,,,
,,55315,SLC29A3,-,mim2gene,OMIM:602782
,,5567,PRKACB,-,mim2gene,OMIM:619143
,,81857,MED25,,orphadata,ORPHA:464738
HP:0011671,Interrupted inferior vena cava with azygous continuation,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,51780,KDM3B,-,mim2gene,OMIM:618846
HP:0012020,Right aortic arch,,,,,
,,118856,MMP21,-,mim2gene,OMIM:616749
,,79989,TTC26,-,mim2gene,OMIM:619534
,,55636,CHD7,-,mim2gene,OMIM:214800
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,6899,TBX1,-,mim2gene,OMIM:192430
,,2657,GDF1,-,mim2gene,OMIM:613854
,,6899,TBX1,-,mim2gene,OMIM:188400
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,23129,PLXND1,,orphadata,ORPHA:3384
,,2324,FLT4,-,mim2gene,OMIM:618780
,,93,ACVR2B,-,mim2gene,OMIM:613751
,,7490,WT1,-,mim2gene,OMIM:608978
,,8220,ESS2,-,mim2gene,OMIM:192430
,,25981,DNAH1,question,mim2gene,OMIM:617577
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,78987,CRELD1,-,mim2gene,OMIM:606217
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,9723,SEMA3E,question,mim2gene,OMIM:214800
,,80232,WDR26,,orphadata,ORPHA:513456
,,64220,STRA6,-,mim2gene,OMIM:601186
,,9993,DGCR2,-,mim2gene,OMIM:192430
HP:0012303,Abnormal aortic arch morphology,,,,,
,,388015,RTL1,,orphadata,ORPHA:96334
,,1312,COMT,,orphadata,ORPHA:567
,,3845,KRAS,,orphadata,ORPHA:2396
,,6899,TBX1,-,mim2gene,OMIM:188400
,,2260,FGFR1,,orphadata,ORPHA:2396
,,23129,PLXND1,,orphadata,ORPHA:3384
,,7290,HIRA,,orphadata,ORPHA:567
,,5296,PIK3R2,-,mim2gene,OMIM:603387
,,2627,GATA6,-,mim2gene,OMIM:600001
,,2737,GLI3,-,mim2gene,OMIM:146510
,,93,ACVR2B,-,mim2gene,OMIM:613751
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,2697,GJA1,,orphadata,ORPHA:2248
,,2033,EP300,,orphadata,ORPHA:353284
,,55784,MCTP2,,orphadata,ORPHA:1596
,,64220,STRA6,-,mim2gene,OMIM:601186
,,10195,ALG3,,orphadata,ORPHA:79321
,,5518,PPP2R1A,,orphadata,ORPHA:457284
,,56006,SMG9,-,mim2gene,OMIM:616920
,,6899,TBX1,,orphadata,ORPHA:567
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,2657,GDF1,-,mim2gene,OMIM:613854
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,8802,SUCLG1,,orphadata,ORPHA:17
,,10526,IPO8,-,mim2gene,OMIM:619472
,,80232,WDR26,,orphadata,ORPHA:513456
,,118856,MMP21,-,mim2gene,OMIM:616749
,,6899,TBX1,,orphadata,ORPHA:567
,,79989,TTC26,-,mim2gene,OMIM:619534
,,22827,PUF60,,orphadata,ORPHA:508488
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,6899,TBX1,-,mim2gene,OMIM:192430
,,2033,EP300,-,mim2gene,OMIM:180849
,,6899,TBX1,,orphadata,ORPHA:1727
,,1387,CREBBP,,orphadata,ORPHA:353281
,,8788,DLK1,,orphadata,ORPHA:96334
,,55636,CHD7,,orphadata,ORPHA:138
,,2324,FLT4,-,mim2gene,OMIM:618780
,,2783,GNB2,-,mim2gene,OMIM:619503
,,4613,MYCN,,orphadata,ORPHA:391641
,,55384,MEG3,,orphadata,ORPHA:96334
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,9723,SEMA3E,,orphadata,ORPHA:138
,,9993,DGCR2,-,mim2gene,OMIM:192430
,,421,ARVCF,,orphadata,ORPHA:567
,,9632,SEC24C,,orphadata,ORPHA:567
,,55636,CHD7,-,mim2gene,OMIM:214800
,,6239,RREB1,,orphadata,ORPHA:567
,,2627,GATA6,,orphadata,ORPHA:2255
,,1387,CREBBP,,orphadata,ORPHA:353277
,,129563,DIS3L2,-,mim2gene,OMIM:267000
,,1387,CREBBP,-,mim2gene,OMIM:180849
,,2812,GP1BB,,orphadata,ORPHA:567
,,7353,UFD1,,orphadata,ORPHA:567
,,23556,PIGN,,orphadata,ORPHA:2059
,,7490,WT1,-,mim2gene,OMIM:608978
,,8220,ESS2,-,mim2gene,OMIM:192430
,,1482,NKX2-5,,orphadata,ORPHA:2248
,,25981,DNAH1,question,mim2gene,OMIM:617577
,,54880,BCOR,-,mim2gene,OMIM:300166
,,78987,CRELD1,-,mim2gene,OMIM:606217
,,9723,SEMA3E,question,mim2gene,OMIM:214800
,,221037,JMJD1C,,orphadata,ORPHA:567
HP:0012304,Hypoplastic aortic arch,,,,,
,,5518,PPP2R1A,,orphadata,ORPHA:457284
,,22827,PUF60,,orphadata,ORPHA:508488
,,2783,GNB2,-,mim2gene,OMIM:619503
,,1482,NKX2-5,,orphadata,ORPHA:2248
,,54880,BCOR,-,mim2gene,OMIM:300166
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,2697,GJA1,,orphadata,ORPHA:2248
HP:0012305,Coarctation of the descending aortic arch,,,,,
,,10195,ALG3,,orphadata,ORPHA:79321
,,2737,GLI3,-,mim2gene,OMIM:146510
HP:0012397,Aortic atherosclerotic lesion,,,,,
,,26119,LDLRAP1,,orphadata,ORPHA:391665
