HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0001629,Ventricular septal defect,LARS2,mim2gene,OMIM:617021
HP:0001629,Ventricular septal defect,PEX1,mim2gene,OMIM:214100
HP:0001629,Ventricular septal defect,RPL10,mim2gene,OMIM:300998
HP:0001629,Ventricular septal defect,NKAP,mim2gene,OMIM:301039
HP:0001629,Ventricular septal defect,TP63,mim2gene,OMIM:106260
HP:0001629,Ventricular septal defect,MEIS2,mim2gene,OMIM:600987
HP:0001629,Ventricular septal defect,HYLS1,mim2gene,OMIM:236680
HP:0001629,Ventricular septal defect,TET3,mim2gene,OMIM:618798
HP:0001629,Ventricular septal defect,PEX16,mim2gene,OMIM:614876
HP:0001629,Ventricular septal defect,NUP107,mim2gene,OMIM:618348
HP:0001629,Ventricular septal defect,GPC3,mim2gene,OMIM:312870
HP:0001629,Ventricular septal defect,LBR,mim2gene,OMIM:169400
HP:0001629,Ventricular septal defect,NODAL,mim2gene,OMIM:270100
HP:0001629,Ventricular septal defect,SOX4,mim2gene,OMIM:618506
HP:0001629,Ventricular septal defect,FIG4,mim2gene,OMIM:216340
HP:0001629,Ventricular septal defect,DSG1,mim2gene,OMIM:615508
HP:0001629,Ventricular septal defect,FOXF1,mim2gene,OMIM:265380
HP:0001629,Ventricular septal defect,NKX2-5,mim2gene,OMIM:108900
HP:0001629,Ventricular septal defect,FTO,mim2gene,OMIM:612938
HP:0001629,Ventricular septal defect,RYR1,mim2gene,OMIM:619542
HP:0001629,Ventricular septal defect,MED12,mim2gene,OMIM:301068
HP:0001629,Ventricular septal defect,CEP57,mim2gene,OMIM:614114
HP:0001629,Ventricular septal defect,RPL11,mim2gene,OMIM:612562
HP:0001629,Ventricular septal defect,ERBB3,mim2gene,OMIM:607598
HP:0001629,Ventricular septal defect,COG6,mim2gene,OMIM:614576
HP:0001629,Ventricular septal defect,EFTUD2,mim2gene,OMIM:610536
HP:0001629,Ventricular septal defect,CHST3,mim2gene,OMIM:143095
HP:0001629,Ventricular septal defect,CRB2,mim2gene,OMIM:219730
HP:0001629,Ventricular septal defect,FGFR2,mim2gene,OMIM:101200
HP:0001629,Ventricular septal defect,MPLKIP,mim2gene,OMIM:234050
HP:0001629,Ventricular septal defect,JAG1,mim2gene,OMIM:118450
HP:0001629,Ventricular septal defect,NOTCH1,mim2gene,OMIM:109730
HP:0001629,Ventricular septal defect,LZTR1,mim2gene,OMIM:616564
HP:0001629,Ventricular septal defect,ASXL1,mim2gene,OMIM:605039
HP:0001629,Ventricular septal defect,ALKBH8,mim2gene,OMIM:618504
HP:0001629,Ventricular septal defect,ARCN1,mim2gene,OMIM:617164
HP:0001629,Ventricular septal defect,YARS1,mim2gene,OMIM:619418
HP:0001629,Ventricular septal defect,COX7B,mim2gene,OMIM:309801
HP:0001629,Ventricular septal defect,UBR7,mim2gene,OMIM:619189
HP:0001629,Ventricular septal defect,CDC45,mim2gene,OMIM:617063
HP:0001629,Ventricular septal defect,GDF1,mim2gene,OMIM:613854
HP:0001629,Ventricular septal defect,NR2F2,mim2gene,OMIM:615779
HP:0001629,Ventricular septal defect,OTUD5,mim2gene,OMIM:301056
HP:0001629,Ventricular septal defect,CSGALNACT1,mim2gene,OMIM:618870
HP:0001629,Ventricular septal defect,FANCC,mim2gene,OMIM:227645
HP:0001629,Ventricular septal defect,PQBP1,mim2gene,OMIM:309500
HP:0001629,Ventricular septal defect,CDK8,mim2gene,OMIM:618748
HP:0001629,Ventricular septal defect,MICU1,mim2gene,OMIM:615673
HP:0001629,Ventricular septal defect,SHANK3,mim2gene,OMIM:606232
HP:0001629,Ventricular septal defect,TALDO1,mim2gene,OMIM:606003
HP:0001629,Ventricular septal defect,RPL3L,mim2gene,OMIM:619371
HP:0001629,Ventricular septal defect,MGAT2,mim2gene,OMIM:212066
HP:0001629,Ventricular septal defect,RAD21,mim2gene,OMIM:611376
HP:0001629,Ventricular septal defect,FBN2,mim2gene,OMIM:121050
HP:0001629,Ventricular septal defect,DGCR6,mim2gene,OMIM:192430
HP:0001629,Ventricular septal defect,RPS26,mim2gene,OMIM:613309
HP:0001629,Ventricular septal defect,NKX2-1,mim2gene,OMIM:610978
HP:0001629,Ventricular septal defect,MGP,mim2gene,OMIM:245150
HP:0001629,Ventricular septal defect,PIK3CA,mim2gene,OMIM:602501
HP:0001629,Ventricular septal defect,CTBP1,mim2gene,OMIM:194190
HP:0001629,Ventricular septal defect,EP300,mim2gene,OMIM:180849
HP:0001629,Ventricular septal defect,UMPS,mim2gene,OMIM:258900
HP:0001629,Ventricular septal defect,TBX5,mim2gene,OMIM:142900
HP:0001629,Ventricular septal defect,NUP188,mim2gene,OMIM:618804
HP:0001629,Ventricular septal defect,SMC1A,mim2gene,OMIM:301044
HP:0001629,Ventricular septal defect,NEK9,mim2gene,OMIM:614262
HP:0001629,Ventricular septal defect,RARB,mim2gene,OMIM:615524
HP:0001629,Ventricular septal defect,FANCI,mim2gene,OMIM:609053
HP:0001629,Ventricular septal defect,TGDS,mim2gene,OMIM:616145
HP:0001629,Ventricular septal defect,ZNF462,mim2gene,OMIM:618619
HP:0001629,Ventricular septal defect,TMEM260,mim2gene,OMIM:617478
HP:0001629,Ventricular septal defect,KRAS,mim2gene,OMIM:609942
HP:0001629,Ventricular septal defect,IGF1R,mim2gene,OMIM:270450
HP:0001629,Ventricular septal defect,CACNA1D,mim2gene,OMIM:615474
HP:0001629,Ventricular septal defect,TBC1D24,mim2gene,OMIM:220500
HP:0001629,Ventricular septal defect,NAA10,mim2gene,OMIM:300855
HP:0001629,Ventricular septal defect,CCDC32,mim2gene,OMIM:619123
HP:0001629,Ventricular septal defect,SATB1,mim2gene,OMIM:619229
HP:0001629,Ventricular septal defect,RPL35A,mim2gene,OMIM:612528
HP:0001629,Ventricular septal defect,PSMD12,mim2gene,OMIM:617516
HP:0001629,Ventricular septal defect,KMT2D,mim2gene,OMIM:147920
HP:0001629,Ventricular septal defect,SOX2,mim2gene,OMIM:206900
HP:0001629,Ventricular septal defect,SALL1,mim2gene,OMIM:107480
HP:0001629,Ventricular septal defect,ECHS1,mim2gene,OMIM:616277
HP:0001629,Ventricular septal defect,CKAP2L,mim2gene,OMIM:272440
HP:0001629,Ventricular septal defect,DGCR2,mim2gene,OMIM:192430
HP:0001629,Ventricular septal defect,CCDC22,mim2gene,OMIM:300963
HP:0001629,Ventricular septal defect,GPC6,mim2gene,OMIM:258315
HP:0001629,Ventricular septal defect,PALB2,mim2gene,OMIM:610832
HP:0001629,Ventricular septal defect,WBP11,mim2gene,OMIM:619227
HP:0001629,Ventricular septal defect,KDM3B,mim2gene,OMIM:618846
HP:0001629,Ventricular septal defect,CITED2,mim2gene,OMIM:614431
HP:0001629,Ventricular septal defect,ELN,mim2gene,OMIM:194050
HP:0001629,Ventricular septal defect,SEMA3E,mim2gene,OMIM:214800
HP:0001629,Ventricular septal defect,VPS33B,mim2gene,OMIM:208085
HP:0001629,Ventricular septal defect,SOS2,mim2gene,OMIM:616559
HP:0001629,Ventricular septal defect,FOXC2,mim2gene,OMIM:153400
HP:0001629,Ventricular septal defect,PTPN11,mim2gene,OMIM:163950
HP:0001629,Ventricular septal defect,POLA1,mim2gene,OMIM:301030
HP:0001629,Ventricular septal defect,SMG9,mim2gene,OMIM:616920
HP:0001629,Ventricular septal defect,NONO,mim2gene,OMIM:300967
HP:0001629,Ventricular septal defect,MAP2K1,mim2gene,OMIM:163950
HP:0001629,Ventricular septal defect,ARID1B,mim2gene,OMIM:135900
HP:0001629,Ventricular septal defect,RIT1,mim2gene,OMIM:615355
HP:0001629,Ventricular septal defect,LZTR1,mim2gene,OMIM:605275
HP:0001629,Ventricular septal defect,NDUFB11,mim2gene,OMIM:309801
HP:0001629,Ventricular septal defect,IGBP1,mim2gene,OMIM:300472
HP:0001629,Ventricular septal defect,ZMYM2,mim2gene,OMIM:619522
HP:0001629,Ventricular septal defect,TTC37,mim2gene,OMIM:222470
HP:0001629,Ventricular septal defect,SF3B4,mim2gene,OMIM:154400
HP:0001629,Ventricular septal defect,TXNL4A,mim2gene,OMIM:608572
HP:0001629,Ventricular septal defect,NKX2-5,mim2gene,OMIM:614435
HP:0001629,Ventricular septal defect,NSD1,mim2gene,OMIM:117550
HP:0001631,Atrial septal defect,TMEM94,mim2gene,OMIM:618316
HP:0001631,Atrial septal defect,DVL3,mim2gene,OMIM:616894
HP:0001631,Atrial septal defect,SMC1A,mim2gene,OMIM:301044
HP:0001631,Atrial septal defect,POLA1,mim2gene,OMIM:301030
HP:0001631,Atrial septal defect,RIPK4,mim2gene,OMIM:263650
HP:0001631,Atrial septal defect,STAMBP,mim2gene,OMIM:614261
HP:0001631,Atrial septal defect,NPHP3,mim2gene,OMIM:267010
HP:0001631,Atrial septal defect,PIGN,mim2gene,OMIM:614080
HP:0001631,Atrial septal defect,NR2F2,mim2gene,OMIM:618901
HP:0001631,Atrial septal defect,RNU4ATAC,mim2gene,OMIM:210710
HP:0001631,Atrial septal defect,SLC19A2,mim2gene,OMIM:249270
HP:0001631,Atrial septal defect,CCDC22,mim2gene,OMIM:300963
HP:0001631,Atrial septal defect,CTBP1,mim2gene,OMIM:194190
HP:0001631,Atrial septal defect,RPS17,mim2gene,OMIM:612527
HP:0001631,Atrial septal defect,GATA4,mim2gene,OMIM:614429
HP:0001631,Atrial septal defect,TBX20,mim2gene,OMIM:611363
HP:0001631,Atrial septal defect,SHMT2,mim2gene,OMIM:619121
HP:0001631,Atrial septal defect,FGFR1,mim2gene,OMIM:613001
HP:0001631,Atrial septal defect,ASCC1,mim2gene,OMIM:616867
HP:0001631,Atrial septal defect,FANCI,mim2gene,OMIM:609053
HP:0001631,Atrial septal defect,ARHGAP31,mim2gene,OMIM:100300
HP:0001631,Atrial septal defect,LZTR1,mim2gene,OMIM:616564
HP:0001631,Atrial septal defect,LMNA,mim2gene,OMIM:275210
HP:0001631,Atrial septal defect,PACS1,mim2gene,OMIM:615009
HP:0001631,Atrial septal defect,GATA5,mim2gene,OMIM:617912
HP:0001631,Atrial septal defect,VPS33A,mim2gene,OMIM:617303
HP:0001631,Atrial septal defect,CDK10,mim2gene,OMIM:617694
HP:0001631,Atrial septal defect,ABL1,mim2gene,OMIM:617602
HP:0001631,Atrial septal defect,B3GALT6,mim2gene,OMIM:271640
HP:0001631,Atrial septal defect,CHST3,mim2gene,OMIM:245600
HP:0001631,Atrial septal defect,FBXW11,mim2gene,OMIM:618914
HP:0001631,Atrial septal defect,STK4,mim2gene,OMIM:614868
HP:0001631,Atrial septal defect,EVC2,mim2gene,OMIM:225500
HP:0001631,Atrial septal defect,DNMT3A,mim2gene,OMIM:615879
HP:0001631,Atrial septal defect,PIGA,mim2gene,OMIM:300868
HP:0001631,Atrial septal defect,TSFM,mim2gene,OMIM:610505
HP:0001631,Atrial septal defect,ATIC,mim2gene,OMIM:608688
HP:0001631,Atrial septal defect,CHST14,mim2gene,OMIM:601776
HP:0001631,Atrial septal defect,FOXF1,mim2gene,OMIM:265380
HP:0001631,Atrial septal defect,SMAD4,mim2gene,OMIM:139210
HP:0001631,Atrial septal defect,IRX5,mim2gene,OMIM:611174
HP:0001631,Atrial septal defect,WT1,mim2gene,OMIM:608978
HP:0001631,Atrial septal defect,HSPA9,mim2gene,OMIM:616854
HP:0001631,Atrial septal defect,PHGDH,mim2gene,OMIM:256520
HP:0001631,Atrial septal defect,CHD4,mim2gene,OMIM:617159
HP:0001631,Atrial septal defect,TALDO1,mim2gene,OMIM:606003
HP:0001631,Atrial septal defect,SCUBE3,mim2gene,OMIM:619184
HP:0001631,Atrial septal defect,OTUD6B,mim2gene,OMIM:617452
HP:0001631,Atrial septal defect,B3GAT3,mim2gene,OMIM:245600
HP:0001631,Atrial septal defect,RAB23,mim2gene,OMIM:201000
HP:0001631,Atrial septal defect,KDM5B,mim2gene,OMIM:618109
HP:0001631,Atrial septal defect,STRADA,mim2gene,OMIM:611087
HP:0001631,Atrial septal defect,UBR1,mim2gene,OMIM:243800
HP:0001631,Atrial septal defect,COX7B,mim2gene,OMIM:309801
HP:0001631,Atrial septal defect,MAP3K7,mim2gene,OMIM:617137
HP:0001631,Atrial septal defect,NDUFB11,mim2gene,OMIM:309801
HP:0001631,Atrial septal defect,COG6,mim2gene,OMIM:614576
HP:0001631,Atrial septal defect,COX7B,mim2gene,OMIM:300887
HP:0001631,Atrial septal defect,CUL3,mim2gene,OMIM:619239
HP:0001631,Atrial septal defect,KAT6A,mim2gene,OMIM:616268
HP:0001631,Atrial septal defect,CPE,mim2gene,OMIM:619326
HP:0001631,Atrial septal defect,RPL11,mim2gene,OMIM:612562
HP:0001631,Atrial septal defect,FGFR2,mim2gene,OMIM:207410
HP:0001631,Atrial septal defect,RBM8A,mim2gene,OMIM:274000
HP:0001631,Atrial septal defect,PKDCC,mim2gene,OMIM:618821
HP:0001631,Atrial septal defect,GPC3,mim2gene,OMIM:312870
HP:0001631,Atrial septal defect,MAP2K1,mim2gene,OMIM:615279
HP:0001631,Atrial septal defect,CREBBP,mim2gene,OMIM:180849
HP:0001631,Atrial septal defect,IFT172,mim2gene,OMIM:619471
HP:0001631,Atrial septal defect,NF1,mim2gene,OMIM:601321
HP:0001631,Atrial septal defect,ASXL2,mim2gene,OMIM:617190
HP:0001631,Atrial septal defect,MAP2K1,mim2gene,OMIM:163950
HP:0001631,Atrial septal defect,DDX6,mim2gene,OMIM:618653
HP:0001631,Atrial septal defect,PQBP1,mim2gene,OMIM:309500
HP:0001631,Atrial septal defect,FIG4,mim2gene,OMIM:216340
HP:0001631,Atrial septal defect,SEMA3E,mim2gene,OMIM:214800
HP:0001631,Atrial septal defect,EPHB4,mim2gene,OMIM:617300
HP:0001631,Atrial septal defect,HNRNPH2,mim2gene,OMIM:300986
HP:0001631,Atrial septal defect,GDF1,mim2gene,OMIM:208530
HP:0001631,Atrial septal defect,SALL4,mim2gene,OMIM:607323
HP:0001631,Atrial septal defect,CITED2,mim2gene,OMIM:614433
HP:0001631,Atrial septal defect,GJA1,mim2gene,OMIM:600309
HP:0001631,Atrial septal defect,ATP6V1A,mim2gene,OMIM:617403
HP:0001631,Atrial septal defect,VPS33B,mim2gene,OMIM:208085
HP:0001631,Atrial septal defect,JAG1,mim2gene,OMIM:118450
HP:0001631,Atrial septal defect,PIK3R2,mim2gene,OMIM:603387
HP:0001631,Atrial septal defect,BRAF,mim2gene,OMIM:163950
HP:0001631,Atrial septal defect,TGFBR2,mim2gene,OMIM:610168
HP:0001631,Atrial septal defect,CCBE1,mim2gene,OMIM:235510
HP:0001631,Atrial septal defect,G6PC3,mim2gene,OMIM:612541
HP:0001631,Atrial septal defect,GATA6,mim2gene,OMIM:600001
HP:0001631,Atrial septal defect,HCCS,mim2gene,OMIM:309801
HP:0001631,Atrial septal defect,NFIX,mim2gene,OMIM:602535
HP:0001631,Atrial septal defect,WASHC5,mim2gene,OMIM:220210
HP:0001631,Atrial septal defect,RIT1,mim2gene,OMIM:615355
HP:0001631,Atrial septal defect,AGO2,mim2gene,OMIM:619149
HP:0001631,Atrial septal defect,RPS19,mim2gene,OMIM:105650
HP:0001631,Atrial septal defect,NKX2-5,mim2gene,OMIM:614432
HP:0001631,Atrial septal defect,SETD1A,mim2gene,OMIM:618832
HP:0001631,Atrial septal defect,STAG2,mim2gene,OMIM:301043
HP:0001631,Atrial septal defect,NONO,mim2gene,OMIM:300967
HP:0001631,Atrial septal defect,DEF6,mim2gene,OMIM:619573
HP:0001631,Atrial septal defect,TASP1,mim2gene,OMIM:618950
HP:0001631,Atrial septal defect,ROBO4,mim2gene,OMIM:618496
HP:0001631,Atrial septal defect,TBX5,mim2gene,OMIM:142900
HP:0001631,Atrial septal defect,LTBP4,mim2gene,OMIM:613177
HP:0001631,Atrial septal defect,NEK1,mim2gene,OMIM:263520
HP:0001631,Atrial septal defect,RPL10,mim2gene,OMIM:300998
HP:0001631,Atrial septal defect,BICRA,mim2gene,OMIM:619325
HP:0001631,Atrial septal defect,BCOR,mim2gene,OMIM:300166
HP:0001631,Atrial septal defect,AMMECR1,mim2gene,OMIM:300990
HP:0001631,Atrial septal defect,PTPN11,mim2gene,OMIM:163950
HP:0001631,Atrial septal defect,MED12,mim2gene,OMIM:301068
HP:0001631,Atrial septal defect,TLL1,mim2gene,OMIM:613087
HP:0001631,Atrial septal defect,PEX19,mim2gene,OMIM:614886
HP:0001631,Atrial septal defect,RERE,mim2gene,OMIM:616975
HP:0001631,Atrial septal defect,CFAP45,mim2gene,OMIM:619608
HP:0001631,Atrial septal defect,MYH6,mim2gene,OMIM:614089
HP:0001631,Atrial septal defect,SPECC1L,mim2gene,OMIM:145410
HP:0001631,Atrial septal defect,TRRAP,mim2gene,OMIM:618454
HP:0001631,Atrial septal defect,NEK9,mim2gene,OMIM:614262
HP:0001631,Atrial septal defect,RPL3L,mim2gene,OMIM:619371
HP:0001631,Atrial septal defect,NOTCH2,mim2gene,OMIM:610205
HP:0001631,Atrial septal defect,MYRF,mim2gene,OMIM:618280
HP:0001631,Atrial septal defect,ELN,mim2gene,OMIM:194050
HP:0001631,Atrial septal defect,SHOC2,mim2gene,OMIM:607721
HP:0001631,Atrial septal defect,FLNB,mim2gene,OMIM:150250
HP:0001631,Atrial septal defect,ABCD4,mim2gene,OMIM:614857
HP:0001631,Atrial septal defect,C2CD3,mim2gene,OMIM:615948
HP:0001631,Atrial septal defect,DHCR7,mim2gene,OMIM:270400
HP:0001631,Atrial septal defect,FGFRL1,mim2gene,OMIM:194190
HP:0001631,Atrial septal defect,ZNF699,mim2gene,OMIM:619488
HP:0001631,Atrial septal defect,KANSL1,mim2gene,OMIM:610443
HP:0001631,Atrial septal defect,SLC25A24,mim2gene,OMIM:612289
HP:0001631,Atrial septal defect,CTCF,mim2gene,OMIM:615502
HP:0001631,Atrial septal defect,COL1A1,mim2gene,OMIM:619115
HP:0001631,Atrial septal defect,KMT2D,mim2gene,OMIM:147920
HP:0001631,Atrial septal defect,PRR12,mim2gene,OMIM:619539
HP:0001631,Atrial septal defect,BRAF,mim2gene,OMIM:115150
HP:0001631,Atrial septal defect,STRA6,mim2gene,OMIM:601186
HP:0001631,Atrial septal defect,HRAS,mim2gene,OMIM:218040
HP:0001631,Atrial septal defect,FANCF,mim2gene,OMIM:603467
HP:0001631,Atrial septal defect,MED13L,mim2gene,OMIM:616789
HP:0001631,Atrial septal defect,POR,mim2gene,OMIM:207410
HP:0001631,Atrial septal defect,PPP1CB,mim2gene,OMIM:617506
HP:0001631,Atrial septal defect,EP300,mim2gene,OMIM:180849
HP:0001631,Atrial septal defect,BBS2,mim2gene,OMIM:615981
HP:0001631,Atrial septal defect,GPX4,mim2gene,OMIM:250220
HP:0001631,Atrial septal defect,DSE,mim2gene,OMIM:615539
HP:0001631,Atrial septal defect,ESCO2,mim2gene,OMIM:268300
HP:0001631,Atrial septal defect,PPP1R21,mim2gene,OMIM:619383
HP:0001631,Atrial septal defect,CDK13,mim2gene,OMIM:617360
HP:0001631,Atrial septal defect,TMEM260,mim2gene,OMIM:617478
HP:0001631,Atrial septal defect,MEGF8,mim2gene,OMIM:614976
HP:0001631,Atrial septal defect,SMG8,mim2gene,OMIM:619268
HP:0001631,Atrial septal defect,EVC,mim2gene,OMIM:225500
HP:0001631,Atrial septal defect,RPL5,mim2gene,OMIM:612561
HP:0001631,Atrial septal defect,KIAA0586,mim2gene,OMIM:616546
HP:0001631,Atrial septal defect,PCGF2,mim2gene,OMIM:618371
HP:0001631,Atrial septal defect,MTX2,mim2gene,OMIM:619127
HP:0001631,Atrial septal defect,TKT,mim2gene,OMIM:617044
HP:0001631,Atrial septal defect,KDM6A,mim2gene,OMIM:147920
HP:0001631,Atrial septal defect,CEP57,mim2gene,OMIM:614114
HP:0001631,Atrial septal defect,GDF1,mim2gene,OMIM:613854
HP:0001631,Atrial septal defect,SLC29A3,mim2gene,OMIM:602782
HP:0001631,Atrial septal defect,LMNB1,mim2gene,OMIM:619179
HP:0001631,Atrial septal defect,GATA6,mim2gene,OMIM:614475
HP:0001631,Atrial septal defect,SH3PXD2B,mim2gene,OMIM:249420
HP:0001631,Atrial septal defect,GJA1,mim2gene,OMIM:164200
HP:0001631,Atrial septal defect,NKAP,mim2gene,OMIM:301039
HP:0001631,Atrial septal defect,CPLX1,mim2gene,OMIM:194190
HP:0001631,Atrial septal defect,RPL27,mim2gene,OMIM:617408
HP:0001631,Atrial septal defect,USP9X,mim2gene,OMIM:300968
HP:0001631,Atrial septal defect,NKX2-5,mim2gene,OMIM:108900
HP:0001631,Atrial septal defect,TRAIP,mim2gene,OMIM:616777
HP:0001631,Atrial septal defect,SIAH1,mim2gene,OMIM:619314
HP:0001631,Atrial septal defect,HAAO,mim2gene,OMIM:617660
HP:0001631,Atrial septal defect,XYLT2,mim2gene,OMIM:605822
HP:0001631,Atrial septal defect,UBE3B,mim2gene,OMIM:244450
HP:0001631,Atrial septal defect,FBN2,mim2gene,OMIM:121050
HP:0001631,Atrial septal defect,TBC1D24,mim2gene,OMIM:220500
HP:0001631,Atrial septal defect,FGF13,mim2gene,OMIM:301058
HP:0001631,Atrial septal defect,CLCN3,mim2gene,OMIM:619512
HP:0001631,Atrial septal defect,NKX2-1,mim2gene,OMIM:610978
HP:0001631,Atrial septal defect,MMP21,mim2gene,OMIM:616749
HP:0001631,Atrial septal defect,EFTUD2,mim2gene,OMIM:610536
HP:0001631,Atrial septal defect,TMCO1,mim2gene,OMIM:213980
HP:0001631,Atrial septal defect,SNRPB,mim2gene,OMIM:117650
HP:0001631,Atrial septal defect,NFE2L2,mim2gene,OMIM:617744
HP:0001631,Atrial septal defect,NOTCH1,mim2gene,OMIM:616028
HP:0001631,Atrial septal defect,SIK3,mim2gene,OMIM:618162
HP:0001631,Atrial septal defect,SLC35A2,mim2gene,OMIM:300896
HP:0001631,Atrial septal defect,KAT8,mim2gene,OMIM:618974
HP:0001631,Atrial septal defect,KRAS,mim2gene,OMIM:609942
HP:0001631,Atrial septal defect,MLXIPL,mim2gene,OMIM:194050
HP:0001631,Atrial septal defect,CSGALNACT1,mim2gene,OMIM:618870
HP:0001631,Atrial septal defect,WDR37,mim2gene,OMIM:618652
HP:0001631,Atrial septal defect,WDR35,mim2gene,OMIM:613610
HP:0001631,Atrial septal defect,CDK8,mim2gene,OMIM:618748
HP:0001631,Atrial septal defect,TBX2,mim2gene,OMIM:618223
HP:0001631,Atrial septal defect,ECE1,mim2gene,OMIM:613870
HP:0001631,Atrial septal defect,GATA4,mim2gene,OMIM:614430
HP:0001631,Atrial septal defect,IPO8,mim2gene,OMIM:619472
HP:0001631,Atrial septal defect,ASXL1,mim2gene,OMIM:605039
HP:0001631,Atrial septal defect,SETBP1,mim2gene,OMIM:269150
HP:0001631,Atrial septal defect,CACNA1D,mim2gene,OMIM:615474
HP:0001631,Atrial septal defect,TGFBR1,mim2gene,OMIM:609192
HP:0001631,Atrial septal defect,ZIC3,mim2gene,OMIM:306955
HP:0001631,Atrial septal defect,MAPK1,mim2gene,OMIM:619087
HP:0001631,Atrial septal defect,NSD1,mim2gene,OMIM:117550
HP:0001631,Atrial septal defect,NCAPG2,mim2gene,OMIM:618460
HP:0001631,Atrial septal defect,ADK,mim2gene,OMIM:614300
HP:0001631,Atrial septal defect,SPECC1L,mim2gene,OMIM:145420
HP:0001631,Atrial septal defect,SMAD3,mim2gene,OMIM:613795
HP:0001631,Atrial septal defect,GATA4,mim2gene,OMIM:607941
HP:0001631,Atrial septal defect,SON,mim2gene,OMIM:617140
HP:0001631,Atrial septal defect,PGAP1,mim2gene,OMIM:615802
HP:0001631,Atrial septal defect,TTC26,mim2gene,OMIM:619534
HP:0001631,Atrial septal defect,MASP1,mim2gene,OMIM:257920
HP:0001631,Atrial septal defect,MYOCD,mim2gene,OMIM:618719
HP:0001631,Atrial septal defect,ARID1B,mim2gene,OMIM:135900
HP:0001631,Atrial septal defect,SMARCE1,mim2gene,OMIM:616938
HP:0001631,Atrial septal defect,RAF1,mim2gene,OMIM:611553
HP:0001631,Atrial septal defect,IGF1R,mim2gene,OMIM:270450
HP:0001631,Atrial septal defect,ATP6V1E1,mim2gene,OMIM:617402
HP:0001631,Atrial septal defect,TRIP4,mim2gene,OMIM:616866
HP:0001631,Atrial septal defect,UQCRC2,mim2gene,OMIM:615160
HP:0001631,Atrial septal defect,CTU2,mim2gene,OMIM:618142
HP:0001631,Atrial septal defect,NODAL,mim2gene,OMIM:270100
HP:0001631,Atrial septal defect,PIGO,mim2gene,OMIM:614749
HP:0001631,Atrial septal defect,ARID2,mim2gene,OMIM:617808
HP:0001631,Atrial septal defect,TXNL4A,mim2gene,OMIM:608572
HP:0001631,Atrial septal defect,LETM1,mim2gene,OMIM:194190
