Chemical	Chemical_URI	Relationship	Relationship_URI	Gene	Gene_URI
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PLBD1	http://identifiers.org/hgnc.symbol/PLBD1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		LOXL1	http://identifiers.org/hgnc.symbol/LOXL1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CAPN2	http://identifiers.org/hgnc.symbol/CAPN2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		BTG2	http://identifiers.org/hgnc.symbol/BTG2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		GALC	http://identifiers.org/hgnc.symbol/GALC
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CFDP1	http://identifiers.org/hgnc.symbol/CFDP1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PLXNA1	http://identifiers.org/hgnc.symbol/PLXNA1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		GPX2	http://identifiers.org/hgnc.symbol/GPX2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		EFNB2	http://identifiers.org/hgnc.symbol/EFNB2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PSMF1	http://identifiers.org/hgnc.symbol/PSMF1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		EPS8L2	http://identifiers.org/hgnc.symbol/EPS8L2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		LYN	http://identifiers.org/hgnc.symbol/LYN
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		BCAM	http://identifiers.org/hgnc.symbol/BCAM
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		COL4A5	http://identifiers.org/hgnc.symbol/COL4A5
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		NDRG1	http://identifiers.org/hgnc.symbol/NDRG1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		SLC2A1	http://identifiers.org/hgnc.symbol/SLC2A1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		HSPA2	http://identifiers.org/hgnc.symbol/HSPA2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		NFATC3	http://identifiers.org/hgnc.symbol/NFATC3
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		FNDC3B	http://identifiers.org/hgnc.symbol/FNDC3B
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		LITAF	http://identifiers.org/hgnc.symbol/LITAF
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PCDH9	http://identifiers.org/hgnc.symbol/PCDH9
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		MARCKS	http://identifiers.org/hgnc.symbol/MARCKS
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PTGER4	http://identifiers.org/hgnc.symbol/PTGER4
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		FZD5	http://identifiers.org/hgnc.symbol/FZD5
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		SORL1	http://identifiers.org/hgnc.symbol/SORL1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		HPGD	http://identifiers.org/hgnc.symbol/HPGD
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		ZNF274	http://identifiers.org/hgnc.symbol/ZNF274
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		RBM47	http://identifiers.org/hgnc.symbol/RBM47
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		ABCF1	http://identifiers.org/hgnc.symbol/ABCF1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		BNC2	http://identifiers.org/hgnc.symbol/BNC2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		SFRP4	http://identifiers.org/hgnc.symbol/SFRP4
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		GNB2	http://identifiers.org/hgnc.symbol/GNB2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CDH1	http://identifiers.org/hgnc.symbol/CDH1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		ASPN	http://identifiers.org/hgnc.symbol/ASPN
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		HERC5	http://identifiers.org/hgnc.symbol/HERC5
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CRISP3	http://identifiers.org/hgnc.symbol/CRISP3
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		MYBPC1	http://identifiers.org/hgnc.symbol/MYBPC1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PLEK2	http://identifiers.org/hgnc.symbol/PLEK2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		EPHA3	http://identifiers.org/hgnc.symbol/EPHA3
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		NGRN	http://identifiers.org/hgnc.symbol/NGRN
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CX3CR1	http://identifiers.org/hgnc.symbol/CX3CR1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		MBP	http://identifiers.org/hgnc.symbol/MBP
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CLTB	http://identifiers.org/hgnc.symbol/CLTB
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		ALDOA	http://identifiers.org/hgnc.symbol/ALDOA
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		FAM129A	http://identifiers.org/hgnc.symbol/FAM129A
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CA2	http://identifiers.org/hgnc.symbol/CA2
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		CSRP1	http://identifiers.org/hgnc.symbol/CSRP1
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		ZBTB38	http://identifiers.org/hgnc.symbol/ZBTB38
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		PFKL	http://identifiers.org/hgnc.symbol/PFKL
heliotrine	https://identifiers.org/lincs.smallmolecule:LSM-1289	upregulates		DNAJB1	http://identifiers.org/hgnc.symbol/DNAJB1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		RGS5	http://identifiers.org/hgnc.symbol/RGS5
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		JAG1	http://identifiers.org/hgnc.symbol/JAG1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		GRIA2	http://identifiers.org/hgnc.symbol/GRIA2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MCCC2	http://identifiers.org/hgnc.symbol/MCCC2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		VPS72	http://identifiers.org/hgnc.symbol/VPS72
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MCM3	http://identifiers.org/hgnc.symbol/MCM3
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		POSTN	http://identifiers.org/hgnc.symbol/POSTN
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		NUP62	http://identifiers.org/hgnc.symbol/NUP62
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		ORM1	http://identifiers.org/hgnc.symbol/ORM1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		DMXL2	http://identifiers.org/hgnc.symbol/DMXL2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CA2	http://identifiers.org/hgnc.symbol/CA2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		ACKR3	http://identifiers.org/hgnc.symbol/ACKR3
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		TARBP1	http://identifiers.org/hgnc.symbol/TARBP1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		SLC4A4	http://identifiers.org/hgnc.symbol/SLC4A4
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		SPEN	http://identifiers.org/hgnc.symbol/SPEN
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CXCL9	http://identifiers.org/hgnc.symbol/CXCL9
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		GCLC	http://identifiers.org/hgnc.symbol/GCLC
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		GDF15	http://identifiers.org/hgnc.symbol/GDF15
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		SOCS1	http://identifiers.org/hgnc.symbol/SOCS1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MAOA	http://identifiers.org/hgnc.symbol/MAOA
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		S100P	http://identifiers.org/hgnc.symbol/S100P
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CXCL10	http://identifiers.org/hgnc.symbol/CXCL10
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MT2A	http://identifiers.org/hgnc.symbol/MT2A
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		TPM4	http://identifiers.org/hgnc.symbol/TPM4
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		GFAP	http://identifiers.org/hgnc.symbol/GFAP
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		AZGP1	http://identifiers.org/hgnc.symbol/AZGP1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		ABCC1	http://identifiers.org/hgnc.symbol/ABCC1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		EMX2	http://identifiers.org/hgnc.symbol/EMX2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		ABCC3	http://identifiers.org/hgnc.symbol/ABCC3
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		XIST	http://identifiers.org/hgnc.symbol/XIST
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		TMEM14A	http://identifiers.org/hgnc.symbol/TMEM14A
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CPS1	http://identifiers.org/hgnc.symbol/CPS1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MYRF	http://identifiers.org/hgnc.symbol/MYRF
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		PLCB1	http://identifiers.org/hgnc.symbol/PLCB1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		SERPINA1	http://identifiers.org/hgnc.symbol/SERPINA1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		APOB	http://identifiers.org/hgnc.symbol/APOB
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CTNND1	http://identifiers.org/hgnc.symbol/CTNND1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		APOC2	http://identifiers.org/hgnc.symbol/APOC2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		ID4	http://identifiers.org/hgnc.symbol/ID4
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		HOXB6	http://identifiers.org/hgnc.symbol/HOXB6
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		HAMP	http://identifiers.org/hgnc.symbol/HAMP
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CDK6	http://identifiers.org/hgnc.symbol/CDK6
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MYC	http://identifiers.org/hgnc.symbol/MYC
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		CNDP2	http://identifiers.org/hgnc.symbol/CNDP2
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		BCHE	http://identifiers.org/hgnc.symbol/BCHE
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		PCP4	http://identifiers.org/hgnc.symbol/PCP4
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		HPGD	http://identifiers.org/hgnc.symbol/HPGD
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		GBP1	http://identifiers.org/hgnc.symbol/GBP1
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		AKR1C3	http://identifiers.org/hgnc.symbol/AKR1C3
dichloroacetic-acid	https://identifiers.org/lincs.smallmolecule:LSM-5314	upregulates		MKNK1	http://identifiers.org/hgnc.symbol/MKNK1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		SLC6A14	http://identifiers.org/hgnc.symbol/SLC6A14
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		SERPINA1	http://identifiers.org/hgnc.symbol/SERPINA1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		PSMB9	http://identifiers.org/hgnc.symbol/PSMB9
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		LMO3	http://identifiers.org/hgnc.symbol/LMO3
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		LYZ	http://identifiers.org/hgnc.symbol/LYZ
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		MAOA	http://identifiers.org/hgnc.symbol/MAOA
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		AGTR1	http://identifiers.org/hgnc.symbol/AGTR1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		DNAJC12	http://identifiers.org/hgnc.symbol/DNAJC12
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		UXT	http://identifiers.org/hgnc.symbol/UXT
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		EPCAM	http://identifiers.org/hgnc.symbol/EPCAM
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TBC1D4	http://identifiers.org/hgnc.symbol/TBC1D4
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		IER5	http://identifiers.org/hgnc.symbol/IER5
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		FBP1	http://identifiers.org/hgnc.symbol/FBP1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		KCNS3	http://identifiers.org/hgnc.symbol/KCNS3
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		NFKBIB	http://identifiers.org/hgnc.symbol/NFKBIB
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TRIM2	http://identifiers.org/hgnc.symbol/TRIM2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		POLR1D	http://identifiers.org/hgnc.symbol/POLR1D
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		PIM2	http://identifiers.org/hgnc.symbol/PIM2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		KCNJ16	http://identifiers.org/hgnc.symbol/KCNJ16
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		GCH1	http://identifiers.org/hgnc.symbol/GCH1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		JMJD6	http://identifiers.org/hgnc.symbol/JMJD6
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		GIMAP6	http://identifiers.org/hgnc.symbol/GIMAP6
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		ICAM2	http://identifiers.org/hgnc.symbol/ICAM2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		DUOX2	http://identifiers.org/hgnc.symbol/DUOX2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		NKX2-1	http://identifiers.org/hgnc.symbol/NKX2-1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		ANOS1	http://identifiers.org/hgnc.symbol/ANOS1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TXNIP	http://identifiers.org/hgnc.symbol/TXNIP
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		CXCL14	http://identifiers.org/hgnc.symbol/CXCL14
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		HNMT	http://identifiers.org/hgnc.symbol/HNMT
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		MAGEA6	http://identifiers.org/hgnc.symbol/MAGEA6
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TNFSF10	http://identifiers.org/hgnc.symbol/TNFSF10
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		LY96	http://identifiers.org/hgnc.symbol/LY96
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		MAFB	http://identifiers.org/hgnc.symbol/MAFB
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TMSB15A	http://identifiers.org/hgnc.symbol/TMSB15A
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		FCGR2A	http://identifiers.org/hgnc.symbol/FCGR2A
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		ZMYM2	http://identifiers.org/hgnc.symbol/ZMYM2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		GNAS	http://identifiers.org/hgnc.symbol/GNAS
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		KLHDC2	http://identifiers.org/hgnc.symbol/KLHDC2
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		CTSE	http://identifiers.org/hgnc.symbol/CTSE
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		SLC39A8	http://identifiers.org/hgnc.symbol/SLC39A8
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		CD55	http://identifiers.org/hgnc.symbol/CD55
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		GREM1	http://identifiers.org/hgnc.symbol/GREM1
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		ITM2A	http://identifiers.org/hgnc.symbol/ITM2A
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		MAGEA3	http://identifiers.org/hgnc.symbol/MAGEA3
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		HSPA8	http://identifiers.org/hgnc.symbol/HSPA8
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		CEACAM5	http://identifiers.org/hgnc.symbol/CEACAM5
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		SMC1A	http://identifiers.org/hgnc.symbol/SMC1A
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		TLR4	http://identifiers.org/hgnc.symbol/TLR4
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		AQP3	http://identifiers.org/hgnc.symbol/AQP3
etretinate	https://identifiers.org/lincs.smallmolecule:LSM-5491	upregulates		CASP10	http://identifiers.org/hgnc.symbol/CASP10
acetazolamide	https://identifiers.org/lincs.smallmolecule:LSM-5543	upregulates		ARG1	http://identifiers.org/hgnc.symbol/ARG1
acetazolamide	https://identifiers.org/lincs.smallmolecule:LSM-5543	upregulates		PSMB9	http://identifiers.org/hgnc.symbol/PSMB9
acetazolamide	https://identifiers.org/lincs.smallmolecule:LSM-5543	upregulates		DNAJC12	http://identifiers.org/hgnc.symbol/DNAJC12
